"Year","Accession","PAR_1800","PAR_1100","PAR_500","PAR_300","PAR_150","PAR_50"
"BLUP22&23","SSA_00222",30.6629687968562,27.8384189928912,19.6764604826837,13.3066640339657,5.79362448437958,-0.189873194117646
"BLUP22&23","SSA_00227",29.8354243408962,27.136356785811,19.5217586678883,13.2951109939336,6.15523610273103,-0.189873194117646
"BLUP22&23","SSA_00229",31.4121546084443,28.0195199910228,19.5680982481917,13.3642641906969,5.82365961502433,-0.189873194117646
"BLUP22&23","SSA_00235",32.9851153502972,29.4126312934306,21.0273337608699,13.888739199466,6.09566588105749,-0.189873194117646
"BLUP22&23","SSA_00238",28.2684889038946,25.4721462196031,18.62455910621,13.238600123834,5.98851328701901,-0.189873194117646
"BLUP22&23","SSA_00239",34.107276436574,31.0911683717751,21.8066264118681,13.9634048467589,5.77022525064717,-0.189873194117646
"BLUP22&23","SSA_00240",34.5379521675729,31.3737856464339,22.257461562967,14.374990150072,5.99618420042905,-0.189873194117646
"BLUP22&23","SSA_00241",22.3331184057658,20.0541370240609,14.5865933655758,10.7650645451554,5.20186799509423,-0.189873194117646
"BLUP22&23","SSA_00254",28.6282856793025,26.1024496412239,19.2006459559849,13.480190695247,5.88298527583765,-0.189873194117646
"BLUP22&23","SSA_00262",30.8668496787467,28.0572927554005,20.3220567029138,13.4488984611031,5.89823757591425,-0.189873194117646
"BLUP22&23","SSA_00271",29.5299443530643,27.1456027506921,20.2040433460308,13.5121761117929,6.17208459913633,-0.189873194117646
"BLUP22&23","SSA_00275",30.7095981265185,28.0109998186068,20.9318869989893,14.1993839415849,6.01005866208784,-0.189873194117646
"BLUP22&23","SSA_00279",33.4817726216139,29.9366218970159,21.0119345435256,13.8777803157785,5.85928034102999,-0.189873194117646
"BLUP22&23","SSA_00286",30.5703928075395,27.8695334003067,20.2986740203564,13.6898618674858,5.9627907251146,-0.189873194117646
"BLUP22&23","SSA_00299",31.6802064710667,28.6673686565818,20.5423293786592,13.7271286737606,5.99509896161186,-0.189873194117646
"BLUP22&23","SSA_00304",32.1236748443854,29.3833471452748,21.5703868056966,14.177433165524,6.10871713339219,-0.189873194117646
"BLUP22&23","SSA_00312",31.9995476281871,28.6819791744656,20.513695350095,13.9703366707781,6.42167205845705,-0.189873194117646
"BLUP22&23","SSA_00359",30.6697954969341,27.8091348447354,19.7430603235945,13.1670703016927,5.76465275676092,-0.189873194117646
"BLUP22&23","SSA_00367",30.8142840881472,27.353494957643,18.7345889978799,12.5337326471359,5.52696798716354,-0.189873194117646
