Year,Accession,Plot_rep,PAR_1800,PAR_1100,PAR_500,PAR_300,PAR_150,PAR_50
2023,SSA_00204,1044_3,37.7,32.9052,21.9021,14.3242,6.63748,-0.624615
2023,SSA_00204,2158_1,22.7148,19.9262,13.2004,8.96079,2.94667,-1.65203
2023,SSA_00204,2158_2,22.0496,20.237,14.2717,8.77919,3.4445,-1.51658
2023,SSA_00204,2158_3,37.7273,33.8859,22.6364,15.386,6.77445,-1.09445
2023,SSA_00209,1238_1,24.8715,23.7394,18.8564,12.0355,4.20703,-2.46482
2023,SSA_00209,1238_2,19.2184,17.2484,13.2127,9.54366,4.34712,-0.294444
2023,SSA_00209,2101_1,18.76,17.4936,14.3609,11.3185,5.51499,0.366647
2023,SSA_00209,2101_2,24.563,23.0065,17.7193,11.9242,5.98136,-0.353421
2023,SSA_00209,2101_3,11.5374,10.5319,7.89012,5.36316,3.84989,-0.183498
2023,SSA_00216,1083_1,29.6479,26.3081,20.2241,13.95,6.38836,0.51443
2023,SSA_00216,1083_2,24.6088,24.1766,18.8245,13.447,6.39454,0.287087
2023,SSA_00216,1083_3,21.2114,19.7432,15.3424,11.9471,6.04437,0.0650947
2023,SSA_00222,1123_1,34.0691,31.0482,21.8099,13.9571,5.64706,-1.52552
2023,SSA_00222,1123_2,35.1859,31.9241,20.9479,13.273,5.53606,-1.92724
2023,SSA_00222,1123_3,42.3807,37.6218,24.7489,16.0937,7.54396,0.959971
2023,SSA_00222,2033_1,4.18163,4.39344,4.02118,3.76504,2.11631,-0.962648
2023,SSA_00222,2033_2,27.782,23.8314,16.5491,10.9242,4.91974,1.11961
2023,SSA_00222,2033_3,32.3255,30.0571,21.6809,14.4085,5.91882,-1.79289
2023,SSA_00227,1013_1,28.7129,25.2273,18.8685,13.5703,7.5735,2.03032
2023,SSA_00227,1013_2,21.5512,18.894,14.0141,10.6373,7.63638,2.25011
2023,SSA_00227,1013_3,22.4283,20.053,15.3043,10.3071,6.0025,0.908702
2023,SSA_00227,2103_1,23.7914,21.7361,16.8873,13.3914,7.51989,1.87228
2023,SSA_00227,2103_2,14.6118,16.9978,13.7879,11.1937,7.27888,2.51586
2023,SSA_00227,2103_3,15.3117,14.5058,11.3248,9.21467,6.38223,1.63234
2023,SSA_00229,2067_1,28.9768,26.9113,19.4913,14.154,6.82122,-0.416163
2023,SSA_00229,2067_2,24.8461,21.2784,15.2782,11.2068,5.90892,1.70465
2023,SSA_00229,2067_3,28.3077,25.1819,16.7048,10.4351,3.27315,-1.83325
2023,SSA_00235,1102_1,31.4124,28.0857,20.9799,15.3612,9.29895,0.667911
2023,SSA_00235,1102_2,37.3315,32.5205,22.6341,14.3531,7.61109,-0.191566
2023,SSA_00235,1102_3,25.6732,23.1771,16.6932,11.4556,5.80241,1.5746
2023,SSA_00235,2205_1,31.3538,26.5498,18.5498,13.1738,5.63225,-0.641085
2023,SSA_00235,2205_2,28.2547,24.7703,17.1561,11.3315,4.39541,4.01606
2023,SSA_00235,2205_3,28.549,26.1615,19.9498,13.0477,5.06872,-2.13037
2023,SSA_00238,1315_2,31.3867,28.6223,20.1389,14.7632,7.20298,1.29384
2023,SSA_00238,1315_3,12.1485,11.475,11.2003,8.83053,4.50607,-0.0247687
2023,SSA_00239,1042_1,41.5544,36.6285,24.297,16.3084,7.09884,-0.168682
2023,SSA_00239,1042_2,32.5084,29.295,20.3871,14.0426,5.70961,-1.48875
2023,SSA_00239,1042_3,33.4072,30.4321,22.785,15.4275,6.83955,1.33888
2023,SSA_00239,2271_1,30.9113,28.4985,19.906,12.8977,4.69482,-1.009
2023,SSA_00239,2271_2,31.5244,28.3855,19.2877,13.0669,5.57285,-0.0905526
2023,SSA_00239,2271_3,39.4432,34.9266,23.1496,13.7904,5.94761,-1.28147
2023,SSA_00240,1033_1,35.2883,31.4273,21.8287,14.179,6.60689,0.198004
2023,SSA_00240,1033_2,40.7905,36.056,24.4113,15.7071,6.88148,-0.732648
2023,SSA_00240,1033_3,35.5245,33.5494,24.4903,15.955,6.65788,-0.621207
2023,SSA_00241,1128_1,6.58288,6.32236,5.31757,4.43027,2.19648,-0.917345
2023,SSA_00241,1128_2,12.4205,12.6276,10.1892,8.04207,3.36378,-1.08078
2023,SSA_00241,1128_3,11.6012,10.4908,9.24879,9.39629,4.33496,0.559165
2023,SSA_00241,2079_1,19.0371,17.4621,14.9427,12.4515,7.00952,1.23065
2023,SSA_00241,2079_2,12.5083,12.7171,10.6064,8.54939,4.09655,-0.483894
2023,SSA_00241,2079_3,16.1607,14.5151,13.0156,10.0865,4.91887,0.194845
2023,SSA_00254,1219_1,25.2935,23.3631,16.9714,13.2877,7.03514,0.545047
2023,SSA_00254,1219_2,20.6681,20.2404,17.8759,13.4608,6.92285,-0.171711
2023,SSA_00254,1219_3,28.514,25.9688,18.9496,14.4412,8.08108,1.21489
2023,SSA_00254,2122_1,20.614,20.5132,17.0185,13.1882,5.27757,-1.94969
2023,SSA_00254,2122_2,28.2,27.2,21.2,14.7,6.03,-1.14
2023,SSA_00254,2122_3,18.075,17.035,12.692,9.42053,3.40225,-2.30316
2023,SSA_00262,1050_1,25.9722,24.557,19.0222,11.7932,4.10687,-1.80224
2023,SSA_00262,1050_2,28.1826,25.4387,17.9836,12.3525,6.22345,0.63179
2023,SSA_00262,1050_3,24.9764,23.1288,17.7176,13.0183,6.69999,0.443643
2023,SSA_00262,2161_1,32.9295,28.0257,20.1084,13.1809,6.18782,0.453771
2023,SSA_00262,2161_2,24.2538,22.9595,16.3644,10.0395,4.53906,-0.307289
2023,SSA_00262,2161_3,30.213,27.7882,19.979,12.741,5.38602,-1.68002
2023,SSA_00271,1272_1,20.8155,19.3633,15.7451,11.2947,5.84965,1.06343
2023,SSA_00271,1272_2,33.1791,29.9806,21.9642,14.8562,6.70861,1.0424
2023,SSA_00271,1272_3,30.8274,27.9948,21.5396,13.2505,6.74068,0.170219
2023,SSA_00271,2120_3,7.29796,8.70284,8.42114,8.84663,7.04391,3.29959
2023,SSA_00275,1148_1,36.1027,31.397,21.7272,14.7613,7.03894,-0.0193818
2023,SSA_00275,1148_3,27.9558,26.5579,22.0526,15.4815,8.69142,1.57566
2023,SSA_00275,2114_1,23.824,22.1096,17.7419,12.8203,5.95307,-1.03339
2023,SSA_00275,2114_2,31.8342,28.4496,22.4262,16.6297,7.83487,0.896463
2023,SSA_00275,2114_3,25.737,24.0656,18.9817,14.5557,7.17313,0.198727
2023,SSA_00279,1303_1,32.4353,28.0363,20.7716,15.0565,6.90582,-0.644612
2023,SSA_00279,1303_2,19.522,17.804,12.5888,8.06818,3.37669,-1.25149
2023,SSA_00279,1303_3,29.7454,25.7674,20.2002,12.6714,5.6699,-1.02378
2023,SSA_00279,2144_1,27.9272,26.3038,19.9915,13.1608,5.96047,-0.727203
2023,SSA_00279,2144_2,36.3107,31.8542,21.4825,14.6702,7.64717,0.928985
2023,SSA_00279,2144_3,27.6917,25.1759,19.9112,14.1251,7.20554,-0.353738
2023,SSA_00286,1223_1,25.9333,24.2671,19.6689,13.5644,6.20803,-0.812619
2023,SSA_00286,1223_2,24.9292,22.2772,18.0182,11.8773,5.75404,-0.673423
2023,SSA_00286,1223_3,28.1795,26.2816,19.8969,14.7987,6.71545,-0.620341
2023,SSA_00286,2134_1,30.2914,27.1278,18.4433,14.5597,7.57149,0.167846
2023,SSA_00286,2134_2,21.2753,19.7294,17.2355,13.3383,6.76515,0.797979
2023,SSA_00286,2134_3,29.4327,27.3762,20.578,14.4894,7.24612,0.695775
2023,SSA_00299,1118_1,33.7987,30.7315,23.5945,16.4946,7.40606,1.08517
2023,SSA_00299,1118_2,28.4984,26.7434,20.1105,15.3562,9.05048,1.73346
2023,SSA_00299,1118_3,37.2324,31.252,21.0095,14.4357,6.9176,0.24297
2023,SSA_00299,2245_1,31.773,29.3033,21.3143,14.2839,7.16805,0.105212
2023,SSA_00299,2245_2,26.5143,24.3239,17.0832,10.01,3.80089,-1.32898
2023,SSA_00304,1292_1,30.9279,29.17,23.3705,16.4995,9.25916,2.34904
2023,SSA_00304,1292_2,21.7839,19.4878,16.1108,11.9766,6.29803,1.23674
2023,SSA_00304,1292_3,25.1489,23.4581,18.2078,12.9376,6.67562,-0.15171
2023,SSA_00304,2080_1,28.4962,27.2679,23.249,17.5918,8.97121,0.923411
2023,SSA_00304,2080_2,24.5576,23.2508,17.6343,12.184,5.72704,0.0273172
2023,SSA_00304,2080_3,32.6359,29.2357,20.8928,14.046,7.12858,-0.134115
2023,SSA_00312,1225_1,33.6955,28.5849,20.363,14.5356,7.9211,1.6172
2023,SSA_00312,1225_2,36.6509,31.0727,20.9444,13.454,6.06115,-0.814937
2023,SSA_00312,1225_3,35.4316,31.3073,20.9859,14.8343,6.46782,-0.543954
2023,SSA_00312,2045_1,28.5296,26.2801,19.5439,14.1203,7.68467,1.7227
2023,SSA_00312,2045_2,21.1945,19.2627,14.0772,10.5165,4.78745,0.00640487
2023,SSA_00312,2045_3,30.3195,26.6943,20.1821,14.1078,7.5058,0.458362
2023,SSA_00359,1103_1,12.7929,12.3319,10.0418,8.73696,5.84755,1.1753
2023,SSA_00359,1103_2,13.8852,14.7002,12.9213,9.09913,4.21733,0.445254
2023,SSA_00359,1103_3,17.0538,14.6883,11.0383,7.56868,3.71831,0.495469
2023,SSA_00359,2163_1,36.0272,32.4868,22.437,14.8341,6.3876,-1.28476
2023,SSA_00359,2163_2,36.5736,33.4818,23.6022,16.2556,7.69801,1.2049
2023,SSA_00367,1070_1,9.74689,9.25746,7.22322,5.3624,3.17985,-1.63961
2023,SSA_00367,1070_2,6.99115,6.21612,5.50943,4.85169,2.87401,-0.331394
2023,SSA_00367,1070_3,18.7749,17.2964,15.0214,11.9816,7.55767,2.07755
2023,SSA_00367,2227_1,17.4455,17.1925,13.7249,10.89,5.54058,1.28101
2023,SSA_00367,2227_2,27.4412,26.1399,19.6275,14.23,7.10014,0.982987
2023,SSA_00367,2227_3,16.9913,16.2651,14.357,12.7791,6.4966,0.438866
