ID,Accession,Year,Plot,Block,Replicate,Repeat,PAR_1800
2023_1215_1,SSA_00032,2023,1215,7,1,1,20.8375
2023_1215_2,SSA_00032,2023,1215,7,1,2,26.8512
2023_1215_3,SSA_00032,2023,1215,7,1,3,31.9502
2023_1216_1,SSA_00316,2023,1216,8,1,1,4.04771
2023_1216_2,SSA_00316,2023,1216,8,1,2,10.6128
2023_1216_3,SSA_00316,2023,1216,8,1,3,27.3597
2023_1217_1,SSA_00346,2023,1217,1,1,1,27.2458
2023_1217_2,SSA_00346,2023,1217,1,1,2,32.1096
2023_1217_3,SSA_00346,2023,1217,1,1,3,29.1115
2023_1218_1,SSA_00221,2023,1218,2,1,1,20.2099
2023_1218_2,SSA_00221,2023,1218,2,1,2,30.6825
2023_1219_1,SSA_00254,2023,1219,3,1,1,25.2935
2023_1219_2,SSA_00254,2023,1219,3,1,2,20.6681
2023_1219_3,SSA_00254,2023,1219,3,1,3,28.514
2023_1220_1,SSA_00225,2023,1220,4,1,1,30.8957
2023_1220_2,SSA_00225,2023,1220,4,1,2,17.8205
2023_1220_3,SSA_00225,2023,1220,4,1,3,26.4311
2023_1221_1,SSA_00080,2023,1221,5,1,1,31.5546
2023_1221_2,SSA_00080,2023,1221,5,1,2,17.3356
2023_1221_3,SSA_00080,2023,1221,5,1,3,16.0957
2023_1222_1,SSA_00121,2023,1222,6,1,1,22.1685
2023_1222_2,SSA_00121,2023,1222,6,1,2,3.27339
2023_1222_3,SSA_00121,2023,1222,6,1,3,18.1595
2023_1223_1,SSA_00286,2023,1223,7,1,1,25.9333
2023_1223_2,SSA_00286,2023,1223,7,1,2,24.9292
2023_1223_3,SSA_00286,2023,1223,7,1,3,28.1795
2023_1224_1,SSA_00244,2023,1224,8,1,1,14.7633
2023_1224_2,SSA_00244,2023,1224,8,1,2,22.2462
2023_1224_3,SSA_00244,2023,1224,8,1,3,22.469
2023_1225_1,SSA_00312,2023,1225,1,1,1,33.6955
2023_1225_2,SSA_00312,2023,1225,1,1,2,36.6509
2023_1225_3,SSA_00312,2023,1225,1,1,3,35.4316
2023_1226_1,SSA_00187,2023,1226,2,1,1,22.5958
2023_1226_2,SSA_00187,2023,1226,2,1,2,23.596
2023_1226_3,SSA_00187,2023,1226,2,1,3,23.9875
2023_1227_1,SSA_00245,2023,1227,3,1,1,9.14903
2023_1227_3,SSA_00245,2023,1227,3,1,3,13.0439
2023_1228_1,SSA_00233,2023,1228,4,1,1,14.4121
2023_1228_3,SSA_00233,2023,1228,4,1,3,22.4725
2023_1229_1,SSA_00208,2023,1229,5,1,1,22.3563
2023_1229_2,SSA_00208,2023,1229,5,1,2,17.6241
2023_1230_1,SSA_00298,2023,1230,6,1,1,24.1953
2023_1230_2,SSA_00298,2023,1230,6,1,2,22.372
2023_1230_3,SSA_00298,2023,1230,6,1,3,24.3748
2023_1231_1,SSA_00058,2023,1231,7,1,1,27.5242
2023_1231_2,SSA_00058,2023,1231,7,1,2,12.732
2023_1231_3,SSA_00058,2023,1231,7,1,3,25.375
2023_1232_1,SSA_00161,2023,1232,8,1,1,26.1426
2023_1232_2,SSA_00161,2023,1232,8,1,2,32.1186
2023_1232_3,SSA_00161,2023,1232,8,1,3,20.2327
2023_1233_1,SSA_00257,2023,1233,1,1,1,21.5062
2023_1233_2,SSA_00257,2023,1233,1,1,2,32.7305
2023_1233_3,SSA_00257,2023,1233,1,1,3,16.685
2023_1235_1,SSA_00065,2023,1235,3,1,1,25.1953
2023_1235_2,SSA_00065,2023,1235,3,1,2,30.4101
2023_1235_3,SSA_00065,2023,1235,3,1,3,32.2362
2023_1236_1,SSA_00230,2023,1236,4,1,1,33.1465
2023_1236_2,SSA_00230,2023,1236,4,1,2,29.9225
2023_1238_1,SSA_00209,2023,1238,6,1,1,24.8715
2023_1238_2,SSA_00209,2023,1238,6,1,2,19.2184
2023_1239_1,SSA_00308,2023,1239,7,1,1,30.0039
2023_1239_2,SSA_00308,2023,1239,7,1,2,15.8974
2023_1239_3,SSA_00308,2023,1239,7,1,3,33.2933
2023_1240_1,SSA_00247,2023,1240,8,1,1,31.3398
2023_1240_2,SSA_00247,2023,1240,8,1,2,20.329
2023_1240_3,SSA_00247,2023,1240,8,1,3,27.0573
2023_1241_1,SSA_00163,2023,1241,1,1,1,24.6514
2023_1241_2,SSA_00163,2023,1241,1,1,2,18.9852
2023_1241_3,SSA_00163,2023,1241,1,1,3,12.9641
2023_1242_3,SSA_00278,2023,1242,2,1,3,16.6853
2023_1243_2,SSA_00224,2023,1243,3,1,2,25.1506
2023_1243_3,SSA_00224,2023,1243,3,1,3,12.7995
2023_1244_1,SSA_00068,2023,1244,4,1,1,29.6058
2023_1244_2,SSA_00068,2023,1244,4,1,2,20.0941
2023_1244_3,SSA_00068,2023,1244,4,1,3,25.3143
2023_1245_1,SSA_00182,2023,1245,5,1,1,15.7529
2023_1245_2,SSA_00182,2023,1245,5,1,2,18.5643
2023_1245_3,SSA_00182,2023,1245,5,1,3,18.8763
2023_1246_1,SSA_00062,2023,1246,6,1,1,17.1752
2023_1246_2,SSA_00062,2023,1246,6,1,2,32.0936
2023_1246_3,SSA_00062,2023,1246,6,1,3,23.1036
2023_1247_1,SSA_00266,2023,1247,7,1,1,29.1662
2023_1247_2,SSA_00266,2023,1247,7,1,2,26.587
2023_1247_3,SSA_00266,2023,1247,7,1,3,26.3182
2023_1248_1,SSA_00169,2023,1248,8,1,1,34.9858
2023_1248_2,SSA_00169,2023,1248,8,1,2,18.2139
2023_1248_3,SSA_00169,2023,1248,8,1,3,23.8825
2023_1250_1,SSA_00107,2023,1250,2,1,1,28.5814
2023_1250_2,SSA_00107,2023,1250,2,1,2,15.0809
2023_1250_3,SSA_00107,2023,1250,2,1,3,20.3632
2023_1251_1,SSA_00011,2023,1251,3,1,1,20.8776
2023_1251_2,SSA_00011,2023,1251,3,1,2,15.1796
2023_1251_3,SSA_00011,2023,1251,3,1,3,25.1301
2023_1252_1,SSA_00095,2023,1252,4,1,1,29.5291
2023_1252_2,SSA_00095,2023,1252,4,1,2,29.4443
2023_1252_3,SSA_00095,2023,1252,4,1,3,14.9361
2023_1253_1,SSA_00156,2023,1253,5,1,1,4.25519
2023_1253_2,SSA_00156,2023,1253,5,1,2,29.2008
2023_1253_3,SSA_00156,2023,1253,5,1,3,32.5406
2023_1254_1,SSA_00052,2023,1254,6,1,1,13.3096
2023_1254_2,SSA_00052,2023,1254,6,1,2,24.2291
2023_1254_3,SSA_00052,2023,1254,6,1,3,32.9387
2023_1256_1,SSA_00092,2023,1256,8,1,1,17.0104
2023_1256_2,SSA_00092,2023,1256,8,1,2,3.27815
2023_1256_3,SSA_00092,2023,1256,8,1,3,11.8995
2023_1257_1,SSA_00084,2023,1257,1,1,1,21.2049
2023_1257_3,SSA_00084,2023,1257,1,1,3,28.5766
2023_1258_1,SSA_00174,2023,1258,2,1,1,32.7346
2023_1258_2,SSA_00174,2023,1258,2,1,2,43.1736
2023_1258_3,SSA_00174,2023,1258,2,1,3,16.6187
2023_1259_1,SSA_00013,2023,1259,3,1,1,30.4819
2023_1259_2,SSA_00013,2023,1259,3,1,2,25.7216
2023_1259_3,SSA_00013,2023,1259,3,1,3,32.9404
2023_1260_1,SSA_00207,2023,1260,4,1,1,21.0916
2023_1260_2,SSA_00207,2023,1260,4,1,2,29.3322
2023_1260_3,SSA_00207,2023,1260,4,1,3,20.5168
2023_1261_1,SSA_00199,2023,1261,5,1,1,25.509
2023_1261_2,SSA_00199,2023,1261,5,1,2,1.26183
2023_1261_3,SSA_00199,2023,1261,5,1,3,24.5345
2023_1262_1,SSA_00170,2023,1262,6,1,1,7.96534
2023_1262_2,SSA_00170,2023,1262,6,1,2,9.85437
2023_1262_3,SSA_00170,2023,1262,6,1,3,9.51124
2023_1263_1,SSA_00063,2023,1263,7,1,1,29.1374
2023_1263_2,SSA_00063,2023,1263,7,1,2,20.4146
2023_1263_3,SSA_00063,2023,1263,7,1,3,22.0497
2023_1264_1,SSA_00259,2023,1264,8,1,1,-0.466294
2023_1264_2,SSA_00259,2023,1264,8,1,2,32.3944
2023_1264_3,SSA_00259,2023,1264,8,1,3,22.1762
2023_1265_1,SSA_00049,2023,1265,1,1,1,22.0546
2023_1265_2,SSA_00049,2023,1265,1,1,2,21.5346
2023_1265_3,SSA_00049,2023,1265,1,1,3,25.3842
2023_1266_1,SSA_00099,2023,1266,2,1,1,17.7223
2023_1266_3,SSA_00099,2023,1266,2,1,3,29.9597
2023_1267_1,SSA_00132,2023,1267,3,1,1,16.7222
2023_1267_2,SSA_00132,2023,1267,3,1,2,18.0851
2023_1267_3,SSA_00132,2023,1267,3,1,3,29.8829
2023_1268_1,SSA_00211,2023,1268,4,1,1,26.001
2023_1268_2,SSA_00211,2023,1268,4,1,2,17.6191
2023_1268_3,SSA_00211,2023,1268,4,1,3,17.0232
2023_1269_1,SSA_00226,2023,1269,5,1,1,22.5437
2023_1269_2,SSA_00226,2023,1269,5,1,2,27.4476
2023_1269_3,SSA_00226,2023,1269,5,1,3,21.3573
2023_1270_1,SSA_00250,2023,1270,6,1,1,10.2581
2023_1270_2,SSA_00250,2023,1270,6,1,2,10.7598
2023_1270_3,SSA_00250,2023,1270,6,1,3,8.99821
2023_1271_1,SSA_00281,2023,1271,7,1,1,26.5066
2023_1271_2,SSA_00281,2023,1271,7,1,2,30.1505
2023_1272_1,SSA_00271,2023,1272,8,1,1,20.8155
2023_1272_2,SSA_00271,2023,1272,8,1,2,33.1791
2023_1272_3,SSA_00271,2023,1272,8,1,3,30.8274
2023_1273_1,SSA_00026,2023,1273,1,1,1,25.0853
2023_1273_2,SSA_00026,2023,1273,1,1,2,10.3168
2023_1273_3,SSA_00026,2023,1273,1,1,3,28.0781
2023_1274_1,SSA_00264,2023,1274,2,1,1,24.831
2023_1274_2,SSA_00264,2023,1274,2,1,2,22.6571
2023_1274_3,SSA_00264,2023,1274,2,1,3,17.9015
2023_1275_1,SSA_00194,2023,1275,3,1,1,18.8335
2023_1275_2,SSA_00194,2023,1275,3,1,2,3.43968
2023_1275_3,SSA_00194,2023,1275,3,1,3,23.229
2023_1276_1,SSA_00061,2023,1276,4,1,1,23.4609
2023_1276_2,SSA_00061,2023,1276,4,1,2,12.83
2023_1276_3,SSA_00061,2023,1276,4,1,3,26.8364
2023_1277_1,SSA_00255,2023,1277,5,1,1,18.9833
2023_1277_2,SSA_00255,2023,1277,5,1,2,38.5326
2023_1277_3,SSA_00255,2023,1277,5,1,3,23.2158
2023_1278_1,SSA_00300,2023,1278,6,1,1,29.4373
2023_1278_2,SSA_00300,2023,1278,6,1,2,18.3025
2023_1278_3,SSA_00300,2023,1278,6,1,3,20.8067
2023_1279_1,SSA_00128,2023,1279,7,1,1,17.6743
2023_1279_2,SSA_00128,2023,1279,7,1,2,20.0944
2023_1279_3,SSA_00128,2023,1279,7,1,3,12.5117
2023_1280_2,SSA_00050,2023,1280,8,1,2,26.0858
2023_1280_3,SSA_00050,2023,1280,8,1,3,10.9769
2023_1281_1,SSA_00296,2023,1281,1,1,1,21.7968
2023_1281_2,SSA_00296,2023,1281,1,1,2,22.9964
2023_1281_3,SSA_00296,2023,1281,1,1,3,29.7809
2023_1282_1,SSA_00191,2023,1282,2,1,1,28.5618
2023_1282_2,SSA_00191,2023,1282,2,1,2,29.4148
2023_1282_3,SSA_00191,2023,1282,2,1,3,33.4049
2023_1283_1,SSA_00272,2023,1283,3,1,1,28.2714
2023_1283_2,SSA_00272,2023,1283,3,1,2,32.18
2023_1283_3,SSA_00272,2023,1283,3,1,3,25.2635
2023_1284_1,SSA_00031,2023,1284,4,1,1,18.9042
2023_1284_2,SSA_00031,2023,1284,4,1,2,28.0024
2023_1284_3,SSA_00031,2023,1284,4,1,3,23.1643
2023_1285_1,SSA_00252,2023,1285,5,1,1,12.1234
2023_1285_2,SSA_00252,2023,1285,5,1,2,17.3546
2023_1285_3,SSA_00252,2023,1285,5,1,3,2.11727
2023_1286_1,SSA_00193,2023,1286,6,1,1,12.372
2023_1286_2,SSA_00193,2023,1286,6,1,2,12.887
2023_1286_3,SSA_00193,2023,1286,6,1,3,18.6927
2023_1287_1,SSA_00366,2023,1287,7,1,1,13.5368
2023_1287_2,SSA_00366,2023,1287,7,1,2,18.3708
2023_1288_1,SSA_00220,2023,1288,8,1,1,24.4376
2023_1288_2,SSA_00220,2023,1288,8,1,2,28.661
2023_1288_3,SSA_00220,2023,1288,8,1,3,14.4796
2023_1289_1,SSA_00160,2023,1289,1,1,1,16.0563
2023_1289_2,SSA_00160,2023,1289,1,1,2,9.27736
2023_1289_3,SSA_00160,2023,1289,1,1,3,7.42257
2023_1290_1,SSA_00125,2023,1290,2,1,1,18.4955
2023_1290_2,SSA_00125,2023,1290,2,1,2,-1.03586
2023_1290_3,SSA_00125,2023,1290,2,1,3,13.1667
2023_1291_1,SSA_00267,2023,1291,3,1,1,18.908
2023_1291_2,SSA_00267,2023,1291,3,1,2,9.20749
2023_1291_3,SSA_00267,2023,1291,3,1,3,6.40109
2023_1292_1,SSA_00304,2023,1292,4,1,1,30.9279
2023_1292_2,SSA_00304,2023,1292,4,1,2,21.7839
2023_1292_3,SSA_00304,2023,1292,4,1,3,25.1489
2023_1293_1,SSA_00284,2023,1293,5,1,1,20.3605
2023_1293_2,SSA_00284,2023,1293,5,1,2,23.7083
2023_1293_3,SSA_00284,2023,1293,5,1,3,18.8794
2023_1294_1,SSA_00282,2023,1294,6,1,1,15.9523
2023_1294_2,SSA_00282,2023,1294,6,1,2,34.7306
2023_1294_3,SSA_00282,2023,1294,6,1,3,24.4592
2023_1295_1,SSA_00090,2023,1295,7,1,1,34.4787
2023_1295_2,SSA_00090,2023,1295,7,1,2,17.02
2023_1295_3,SSA_00090,2023,1295,7,1,3,19.308
2023_1296_1,SSA_00114,2023,1296,8,1,1,24.849
2023_1296_2,SSA_00114,2023,1296,8,1,2,17.5916
2023_1296_3,SSA_00114,2023,1296,8,1,3,23.4771
2023_1297_1,SSA_00108,2023,1297,1,1,1,15.6322
2023_1297_2,SSA_00108,2023,1297,1,1,2,24.0178
2023_1297_3,SSA_00108,2023,1297,1,1,3,28.2237
2023_1298_1,SSA_00185,2023,1298,2,1,1,30.3523
2023_1298_2,SSA_00185,2023,1298,2,1,2,30.1658
2023_1298_3,SSA_00185,2023,1298,2,1,3,28.7784
2023_1299_1,SSA_00177,2023,1299,3,1,1,18.2256
2023_1299_2,SSA_00177,2023,1299,3,1,2,26.7955
2023_1299_3,SSA_00177,2023,1299,3,1,3,13.4103
2023_1300_1,SSA_00285,2023,1300,4,1,1,14.3254
2023_1300_2,SSA_00285,2023,1300,4,1,2,3.73588
2023_1300_3,SSA_00285,2023,1300,4,1,3,23.6521
2023_1301_1,SSA_00119,2023,1301,5,1,1,28.102
2023_1301_2,SSA_00119,2023,1301,5,1,2,31.0326
2023_1301_3,SSA_00119,2023,1301,5,1,3,30.0167
2023_1302_1,SSA_00288,2023,1302,6,1,1,19.7829
2023_1302_2,SSA_00288,2023,1302,6,1,2,12.5661
2023_1303_1,SSA_00279,2023,1303,7,1,1,32.4353
2023_1303_2,SSA_00279,2023,1303,7,1,2,19.522
2023_1303_3,SSA_00279,2023,1303,7,1,3,29.7454
2023_1306_1,SSA_00167,2023,1306,2,1,1,28.0362
2023_1306_2,SSA_00167,2023,1306,2,1,2,12.4225
2023_1307_1,SSA_00248,2023,1307,3,1,1,25.6006
2023_1307_2,SSA_00248,2023,1307,3,1,2,10.9708
2023_1307_3,SSA_00248,2023,1307,3,1,3,14.9326
2023_1308_1,SSA_00064,2023,1308,4,1,1,16.8972
2023_1308_2,SSA_00064,2023,1308,4,1,2,19.6094
2023_1308_3,SSA_00064,2023,1308,4,1,3,21.1858
2023_1309_1,SSA_00217,2023,1309,5,1,1,18.79
2023_1309_2,SSA_00217,2023,1309,5,1,2,28.9052
2023_1309_3,SSA_00217,2023,1309,5,1,3,13.7905
2023_1310_1,SSA_00200,2023,1310,6,1,1,14.2045
2023_1310_2,SSA_00200,2023,1310,6,1,2,24.0903
2023_1311_1,SSA_00313,2023,1311,7,1,1,25.9361
2023_1311_2,SSA_00313,2023,1311,7,1,2,32.2226
2023_1311_3,SSA_00313,2023,1311,7,1,3,16.6054
2023_1312_1,SSA_00088,2023,1312,8,1,1,32.3904
2023_1312_2,SSA_00088,2023,1312,8,1,2,30.1305
2023_1313_1,SSA_00082,2023,1313,1,1,1,22.2835
2023_1313_2,SSA_00082,2023,1313,1,1,2,18.4735
2023_1313_3,SSA_00082,2023,1313,1,1,3,6.01223
2023_1314_1,SSA_00006,2023,1314,2,1,1,4.19036
2023_1314_2,SSA_00006,2023,1314,2,1,2,10.9101
2023_1314_3,SSA_00006,2023,1314,2,1,3,5.58371
2023_1315_2,SSA_00238,2023,1315,3,1,2,31.3867
2023_1315_3,SSA_00238,2023,1315,3,1,3,12.1485
2023_1316_1,SSA_00344,2023,1316,4,1,1,23.4832
2023_1316_2,SSA_00344,2023,1316,4,1,2,31.2466
2023_1317_1,SSA_00317,2023,1317,5,1,1,19.6152
2023_1317_2,SSA_00317,2023,1317,5,1,2,29.0866
2023_1317_3,SSA_00317,2023,1317,5,1,3,33.0489
2023_1318_1,SSA_00048,2023,1318,6,1,1,34.7778
2023_1318_2,SSA_00048,2023,1318,6,1,2,24.5014
2023_1319_1,SSA_00148,2023,1319,7,1,1,20.5749
2023_1319_2,SSA_00148,2023,1319,7,1,2,32.9869
2023_1319_3,SSA_00148,2023,1319,7,1,3,39.0671
2023_1320_1,SSA_00353,2023,1320,8,1,1,26.6035
2023_1320_2,SSA_00353,2023,1320,8,1,2,18.3013
2023_1320_3,SSA_00353,2023,1320,8,1,3,19.7031
2023_2002_1,SSA_00047,2023,2002,2,2,1,7.08699
2023_2002_2,SSA_00047,2023,2002,2,2,2,25.5761
2023_2002_3,SSA_00047,2023,2002,2,2,3,21.8774
2023_2003_1,SSA_00123,2023,2003,3,2,1,21.6958
2023_2003_2,SSA_00123,2023,2003,3,2,2,24.7401
2023_2003_3,SSA_00123,2023,2003,3,2,3,24.3325
2023_2004_1,SSA_00163,2023,2004,4,2,1,20.6658
2023_2004_2,SSA_00163,2023,2004,4,2,2,10.9763
2023_2004_3,SSA_00163,2023,2004,4,2,3,25.2128
2023_2005_1,SSA_00055,2023,2005,5,2,1,28.6075
2023_2005_2,SSA_00055,2023,2005,5,2,2,30.6977
2023_2005_3,SSA_00055,2023,2005,5,2,3,18.3489
2023_2006_1,SSA_00147,2023,2006,6,2,1,12.1411
2023_2006_2,SSA_00147,2023,2006,6,2,2,11.8282
2023_2006_3,SSA_00147,2023,2006,6,2,3,18.4572
2023_2007_2,SSA_00264,2023,2007,7,2,2,15.3145
2023_2007_3,SSA_00264,2023,2007,7,2,3,17.8547
2023_2008_1,SSA_00025,2023,2008,8,2,1,36.0024
2023_2008_2,SSA_00025,2023,2008,8,2,2,43.7469
2023_2008_3,SSA_00025,2023,2008,8,2,3,19.6887
2023_2009_1,SSA_00256,2023,2009,1,2,1,22.5825
2023_2009_3,SSA_00256,2023,2009,1,2,3,13.7099
2023_2010_1,SSA_00117,2023,2010,2,2,1,16.0514
2023_2010_2,SSA_00117,2023,2010,2,2,2,34.8239
2023_2010_3,SSA_00117,2023,2010,2,2,3,11.0112
2023_2011_2,SSA_00050,2023,2011,3,2,2,18.12
2023_2011_3,SSA_00050,2023,2011,3,2,3,29.1513
2023_2012_1,SSA_00016,2023,2012,4,2,1,23.6681
2023_2012_2,SSA_00016,2023,2012,4,2,2,31.962
2023_2012_3,SSA_00016,2023,2012,4,2,3,19.7989
2023_2013_1,SSA_00068,2023,2013,5,2,1,22.7492
2023_2013_2,SSA_00068,2023,2013,5,2,2,23.7613
2023_2013_3,SSA_00068,2023,2013,5,2,3,32.5556
2023_2014_1,SSA_00242,2023,2014,6,2,1,32.3894
2023_2014_2,SSA_00242,2023,2014,6,2,2,23.5714
2023_2014_3,SSA_00242,2023,2014,6,2,3,26.9648
2023_2015_1,SSA_00166,2023,2015,7,2,1,13.6563
2023_2015_2,SSA_00166,2023,2015,7,2,2,8.46147
2023_2015_3,SSA_00166,2023,2015,7,2,3,14.8607
2023_2016_1,SSA_00099,2023,2016,8,2,1,28.8753
2023_2016_2,SSA_00099,2023,2016,8,2,2,35.2869
2023_2016_3,SSA_00099,2023,2016,8,2,3,26.0431
2023_2017_1,SSA_00230,2023,2017,1,2,1,26.6556
2023_2017_2,SSA_00230,2023,2017,1,2,2,11.2549
2023_2017_3,SSA_00230,2023,2017,1,2,3,31.8866
2023_2018_1,SSA_00114,2023,2018,2,2,1,23.6627
2023_2018_2,SSA_00114,2023,2018,2,2,2,21.8432
2023_2018_3,SSA_00114,2023,2018,2,2,3,15.8634
2023_2019_1,SSA_00191,2023,2019,3,2,1,35.9378
2023_2019_2,SSA_00191,2023,2019,3,2,2,28.2627
2023_2019_3,SSA_00191,2023,2019,3,2,3,33.7496
2023_2020_1,SSA_00148,2023,2020,4,2,1,18.5572
2023_2020_2,SSA_00148,2023,2020,4,2,2,20.6675
2023_2020_3,SSA_00148,2023,2020,4,2,3,18.1112
2023_2021_1,SSA_00064,2023,2021,5,2,1,15.2057
2023_2021_2,SSA_00064,2023,2021,5,2,2,18.9922
2023_2021_3,SSA_00064,2023,2021,5,2,3,19.2786
2023_2022_1,SSA_00386,2023,2022,6,2,1,24.7453
2023_2022_2,SSA_00386,2023,2022,6,2,2,37.8614
2023_2022_3,SSA_00386,2023,2022,6,2,3,31.3503
2023_2023_2,SSA_00337,2023,2023,7,2,2,28.9836
2023_2023_3,SSA_00337,2023,2023,7,2,3,13.421
2023_2024_1,SSA_00122,2023,2024,8,2,1,23.4448
2023_2024_2,SSA_00122,2023,2024,8,2,2,26.3367
2023_2024_3,SSA_00122,2023,2024,8,2,3,20.6954
2023_2025_1,SSA_00110,2023,2025,1,2,1,37.4751
2023_2025_2,SSA_00110,2023,2025,1,2,2,23.1688
2023_2025_3,SSA_00110,2023,2025,1,2,3,26.3451
2023_2026_1,SSA_00013,2023,2026,2,2,1,21.1961
2023_2026_2,SSA_00013,2023,2026,2,2,2,25.0421
2023_2026_3,SSA_00013,2023,2026,2,2,3,28.8003
2023_2027_1,SSA_00024,2023,2027,3,2,1,20.3324
2023_2027_2,SSA_00024,2023,2027,3,2,2,23.9955
2023_2027_3,SSA_00024,2023,2027,3,2,3,21.7755
2023_2028_1,SSA_00032,2023,2028,4,2,1,13.1263
2023_2028_2,SSA_00032,2023,2028,4,2,2,24.6862
2023_2028_3,SSA_00032,2023,2028,4,2,3,16.7412
2023_2029_1,SSA_00285,2023,2029,5,2,1,18.451
2023_2029_2,SSA_00285,2023,2029,5,2,2,7.1032
2023_2029_3,SSA_00285,2023,2029,5,2,3,10.3562
2023_2030_1,SSA_00277,2023,2030,6,2,1,32.559
2023_2030_2,SSA_00277,2023,2030,6,2,2,15.1404
2023_2030_3,SSA_00277,2023,2030,6,2,3,31.8168
2023_2031_1,SSA_00085,2023,2031,7,2,1,13.1402
2023_2031_2,SSA_00085,2023,2031,7,2,2,24.1988
2023_2031_3,SSA_00085,2023,2031,7,2,3,28.008
2023_2032_1,SSA_00130,2023,2032,8,2,1,22.5111
2023_2032_2,SSA_00130,2023,2032,8,2,2,21.9046
2023_2033_1,SSA_00222,2023,2033,1,2,1,4.18163
2023_2033_2,SSA_00222,2023,2033,1,2,2,27.782
2023_2033_3,SSA_00222,2023,2033,1,2,3,32.3255
2023_2034_1,SSA_00010,2023,2034,2,2,1,20.0299
2023_2034_2,SSA_00010,2023,2034,2,2,2,29.7622
2023_2034_3,SSA_00010,2023,2034,2,2,3,22.5076
2023_2035_2,SSA_00224,2023,2035,3,2,2,25.4319
2023_2035_3,SSA_00224,2023,2035,3,2,3,30.365
2023_2036_1,SSA_00160,2023,2036,4,2,1,6.40213
2023_2036_2,SSA_00160,2023,2036,4,2,2,16.5252
2023_2036_3,SSA_00160,2023,2036,4,2,3,14.0136
2023_2037_1,SSA_00366,2023,2037,5,2,1,20.3593
2023_2037_2,SSA_00366,2023,2037,5,2,2,11.8204
2023_2037_3,SSA_00366,2023,2037,5,2,3,6.17402
2023_2038_1,SSA_00353,2023,2038,6,2,1,29.6412
2023_2038_2,SSA_00353,2023,2038,6,2,2,17.1
2023_2039_1,SSA_00128,2023,2039,7,2,1,11.2505
2023_2039_3,SSA_00128,2023,2039,7,2,3,15.9768
2023_2040_1,SSA_00036,2023,2040,8,2,1,18.1873
2023_2041_1,SSA_00131,2023,2041,1,2,1,17.9106
2023_2041_2,SSA_00131,2023,2041,1,2,2,10.8157
2023_2041_3,SSA_00131,2023,2041,1,2,3,23.6882
2023_2042_1,SSA_00302,2023,2042,2,2,1,36.3405
2023_2042_2,SSA_00302,2023,2042,2,2,2,15.9187
2023_2042_3,SSA_00302,2023,2042,2,2,3,24.9933
2023_2043_1,SSA_00007,2023,2043,3,2,1,8.94811
2023_2043_2,SSA_00007,2023,2043,3,2,2,8.56476
2023_2043_3,SSA_00007,2023,2043,3,2,3,18.8726
2023_2045_1,SSA_00312,2023,2045,5,2,1,28.5296
2023_2045_2,SSA_00312,2023,2045,5,2,2,21.1945
2023_2045_3,SSA_00312,2023,2045,5,2,3,30.3195
2023_2047_1,SSA_00150,2023,2047,7,2,1,13.5
2023_2047_2,SSA_00150,2023,2047,7,2,2,26.1801
2023_2047_3,SSA_00150,2023,2047,7,2,3,13.3001
2023_2048_1,SSA_00080,2023,2048,8,2,1,30.3997
2023_2048_2,SSA_00080,2023,2048,8,2,2,31.1724
2023_2048_3,SSA_00080,2023,2048,8,2,3,17.5944
2023_2049_1,SSA_00341,2023,2049,1,2,1,25.3907
2023_2049_2,SSA_00341,2023,2049,1,2,2,25.3748
2023_2049_3,SSA_00341,2023,2049,1,2,3,34.0127
2023_2051_1,SSA_00252,2023,2051,3,2,1,20.5918
2023_2051_2,SSA_00252,2023,2051,3,2,2,27.8995
2023_2051_3,SSA_00252,2023,2051,3,2,3,9.43718
2023_2052_1,SSA_00103,2023,2052,4,2,1,22.9854
2023_2052_2,SSA_00103,2023,2052,4,2,2,29.9007
2023_2052_3,SSA_00103,2023,2052,4,2,3,25.8953
2023_2053_1,SSA_00125,2023,2053,5,2,1,17.5244
2023_2053_2,SSA_00125,2023,2053,5,2,2,21.0342
2023_2053_3,SSA_00125,2023,2053,5,2,3,25.7556
2023_2054_1,SSA_00004,2023,2054,6,2,1,22.7371
2023_2054_2,SSA_00004,2023,2054,6,2,2,44.1499
2023_2054_3,SSA_00004,2023,2054,6,2,3,25.5945
2023_2055_1,SSA_00088,2023,2055,7,2,1,27.6096
2023_2055_2,SSA_00088,2023,2055,7,2,2,12.1772
2023_2055_3,SSA_00088,2023,2055,7,2,3,19.0997
2023_2057_1,SSA_00061,2023,2057,1,2,1,21.4279
2023_2057_2,SSA_00061,2023,2057,1,2,2,36.6653
2023_2057_3,SSA_00061,2023,2057,1,2,3,26.1605
2023_2058_1,SSA_00136,2023,2058,2,2,1,33.5734
2023_2058_2,SSA_00136,2023,2058,2,2,2,32.929
2023_2058_3,SSA_00136,2023,2058,2,2,3,30.9634
2023_2059_1,SSA_00111,2023,2059,3,2,1,15.4688
2023_2059_2,SSA_00111,2023,2059,3,2,2,40.0661
2023_2059_3,SSA_00111,2023,2059,3,2,3,34.7976
2023_2060_1,SSA_00101,2023,2060,4,2,1,21.7614
2023_2060_2,SSA_00101,2023,2060,4,2,2,26.7864
2023_2061_1,SSA_00060,2023,2061,5,2,1,11.5295
2023_2061_3,SSA_00060,2023,2061,5,2,3,17.5866
2023_2062_1,SSA_00294,2023,2062,6,2,1,13.1798
2023_2062_2,SSA_00294,2023,2062,6,2,2,21.3412
