"","Km2_HCO3","Km2_PEP","Km6_CO2","Km6_O2","Km7_PGA","Km10_GAP","Km12_DHAP","Km12_E4P","Km14_GAP","Km18_Ru5P","Ki57","Vm6y22","Jmaxy22","KaRac","tao_ActRubisco","Perm_CO2","BBslope","MRd","Vm6y23","Jmaxy23"
"SSA_00114",0.0528122492095815,0.145579809384407,0.0279670718107865,0.291697798959679,4.78189582556943,0.09091979399138,0.557672436356296,0.322563357268243,0.108811988987101,0.0672697646965039,0.190922691908139,0.0645425340387636,0.767036125657852,17.1242208903947,228.325808640564,0.127905202457894,2.89265354167423,1.38737775272948,0.0631436803649921,0.450548532678323
"SSA_00115",0.0559159368165408,0.158410887636596,0.0217599040816259,0.215481770773275,4.55457388875562,0.0536337450263727,0.44160089328898,0.249797135431729,0.136985708487058,0.0539061513819747,0.23121005826641,0.062989565989893,0.804211624593649,18.3604990631563,246.850393462177,0.132267579436526,2.84086060252915,1.54127008904666,0.0643742183360502,0.72324162859691
"SSA_00116",0.0460374962158173,0.201226499981379,0.0202069522224889,0.208877376102506,5.6506675464678,0.0523633177268109,0.500441721699347,0.285757466755006,0.131513237427397,0.0502934800124843,0.220508633132497,0.0706592892796687,0.917446833551184,20.1767424225323,217.8684060326,0.136955661281887,2.70539183952401,1.1399771617554,0.0732975404587367,0.621521145615964
"SSA_00118",0.0459473416264731,0.170026317877916,0.0273506548488848,0.329455217612763,5.29574184492968,0.0731804661225345,0.736188183887769,0.255145742533348,0.101982796151563,0.0605454795859626,0.19058989569037,0.0750615234306195,0.826914421036734,15.4823009225926,223.11437015349,0.132306698699709,2.69437750848165,1.34110641942722,0.0798856521151839,0.672718804186358
"SSA_00120",0.0522423170510135,0.170737380375441,0.0227485952685613,0.213532363003128,4.09077381810744,0.0632801138041771,0.681156310863133,0.24082866404953,0.0986314091737022,0.0636789812293082,0.206835984304819,0.0754954877878612,0.730772174392784,13.5598365764528,224.480405906175,0.0930847504771199,2.76583169768781,1.25049397005087,0.0773215411139285,0.505383481310434
"SSA_00122",0.0448931203907057,0.174925388225315,0.0222557465251253,0.261412360497817,5.02181594963749,0.0664773980765623,0.56052549421362,0.251180983901458,0.129211349930465,0.0445620526404617,0.201552220485057,0.0647727071255695,0.891153322268749,18.3783923679377,280.141337203974,0.111144785899258,2.88464995625906,1.34152520924209,0.0714615869366627,0.599948893346579
"SSA_00124",0.0462135636494804,0.0800125020378768,0.0289004261810739,0.253328314938283,5.09313253027147,0.102650293621908,0.457481254510593,0.465232498889764,0.126811492437325,0.0470973045411806,0.17535794010116,0.0608496994644096,0.654895402266792,16.5853864480329,204.525187592193,0.182626740116861,2.8347145099866,1.65314289171744,0.0541896151011855,0.878072833601157
"SSA_00125",0.0510284760663345,0.153118258554619,0.0216265671644548,0.268055051892867,5.07265028306014,0.0450273955155977,0.560991248482464,0.264491062867767,0.117071477244017,0.0464153224804494,0.18028351445389,0.0681902731878458,0.798909156534906,18.8674286073162,241.106638773426,0.133142556643157,2.67968601599979,1.23984327515466,0.0587844746190001,0.58134358730907
"SSA_00127",0.0564983443417915,0.15496752207398,0.0227763041625832,0.261932280774206,4.32555342638635,0.0387878124094383,0.145151398500268,0.297336014948176,0.140023924899694,0.0614724729481931,0.214177177588512,0.0837563160277528,0.936986247694387,12.2577890965698,198.062469695834,0.127048871932946,2.76041235900509,1.15543585989096,0.0823513928837609,0.668435127448917
"SSA_00129",0.0472859351989104,0.185483174845686,0.0252292733391439,0.255888915278649,4.31872875724988,0.0634674489531962,0.525839832866799,0.270256985501574,0.153153864535068,0.0437690163939703,0.194125539827369,0.0751989198666636,0.774935383684046,17.7269156232159,208.597822705067,0.140696502341321,2.93373163488048,1.39096600775196,0.0693324998760074,0.706829125490431
"SSA_00130",0.0523518778128618,0.180958671472462,0.0210829159259086,0.171988197685794,4.62169084019453,0.0590959276232297,0.472627958992333,0.256121465231629,0.113318305741616,0.0507056750958331,0.196678628109306,0.0845154916390855,0.684305371705522,15.3312697044499,239.974074527933,0.117505302178762,2.75489770071874,1.42916462856995,0.0641606523297531,0.808815837782978
"SSA_00131",0.0446650778177455,0.148175130746948,0.0304423886491456,0.284598742402225,4.96348003491091,0.0630186676895638,0.586039229968126,0.281556584623676,0.0746490382128698,0.0605846387373231,0.232516831422855,0.0840748617518767,0.744653810153612,18.3459895433106,238.521241347621,0.1296316289633,2.66143239675132,1.08559268007565,0.0834252958135882,0.536694956007438
"SSA_00132",0.0464773143718954,0.168425704685413,0.021874645281909,0.248515287753193,4.10001838586464,0.0534331615617618,0.452383225794785,0.340047033209908,0.111074553616341,0.0508882117083721,0.279700041727284,0.0643802692674412,0.861639405858065,15.0062299382835,246.109742267199,0.154125089292733,2.7164631654944,1.1258957732267,0.0667308365582121,0.589863256980367
"SSA_00133",0.0473527304182378,0.14723560925318,0.0267656747369784,0.211658046889023,4.75218244905631,0.0711228247196906,0.451135662762253,0.2303163841771,0.0800260614261344,0.054424998729856,0.232729791423825,0.0827379111611377,0.86535396985458,15.6245314996561,211.549534232072,0.0992102973568071,2.86776907713855,1.08634859598065,0.0713734830635505,0.686665729676105
"SSA_00134",0.0467396853001918,0.180795355555233,0.0233750958011624,0.299827532632944,4.84497092983784,0.0579587864794648,0.511541497776186,0.240885616372713,0.0978972213605867,0.0593587295752068,0.190748472316177,0.0822016233716138,0.814235827683156,14.0934348637951,223.329605785224,0.135363298464247,2.9628189572108,1.33378198828822,0.055500991465008,0.670444563758513
"SSA_00136",0.0468415182366459,0.203655243142979,0.0217334636660323,0.290377947271076,5.46289022593903,0.0514892404374012,0.622044006179173,0.212047744846987,0.130961553930735,0.058123730823506,0.196763931471592,0.067628471340013,0.803293165216114,17.8433275774051,205.479457044632,0.133282074249308,2.85410093193948,1.15479292428011,0.0557192948297416,0.773298477882951
"SSA_00137",0.0495442924848259,0.181522523233036,0.0235669832577862,0.252270707898306,4.53570336492507,0.0432447282386224,0.52187922682936,0.202096245510816,0.124236122365266,0.0434297638423128,0.223804346601638,0.066701554799221,0.7610066834934,14.1108195779835,247.010409658547,0.15808136775839,2.87728253929225,1.09819978123983,0.0529189779396142,0.634259723284908
"SSA_00140",0.0532514174449959,0.157548610859346,0.0243247712733474,0.205605407595097,3.09070370685279,0.0721942127924896,0.289430815205137,0.312662123702117,0.103482110243753,0.0528740343670191,0.224646734769678,0.084514816919179,0.9436001223723,16.533701583765,227.748952463012,0.129922897418525,2.86368373405443,1.42021480544738,0.0664382515357093,0.589458769305434
"SSA_00141",0.0464512286699804,0.182482684256736,0.0219029655340078,0.233069750229184,4.84434125766963,0.0515582925779058,0.380045377622186,0.254443868739609,0.104523536506658,0.0604490053555433,0.212886516491413,0.0817992558465743,0.752811030519802,18.8271848205542,245.574830286767,0.104590897934767,2.54565541856427,1.38057689166275,0.068696598767693,0.513000564693292
"SSA_00142",0.0549449359608658,0.158764806493397,0.0245424000554312,0.178976018764292,5.39175899054707,0.0572378196314153,0.421520610442369,0.284140059383608,0.160458829526457,0.0634472472733024,0.199528244193468,0.0709180183745157,0.793870826904493,16.9952197232929,199.589238518588,0.120461710268127,2.68627535746791,1.51462625541969,0.0702608349506227,0.568289804771151
"SSA_00143",0.0486046378550174,0.19649154219478,0.0236988871229666,0.211206132683099,5.16713474231182,0.0553406426050681,0.503955049709881,0.254242944147389,0.1427047492301,0.0579900368885185,0.185433584328781,0.0735866697561435,0.844830926586272,18.0638669194484,222.453250053285,0.103563456191511,2.81040929130389,1.33679179818741,0.077678482390707,0.517400797648712
"SSA_00144",0.0533241163700685,0.190425228297265,0.0183278119367913,0.24594364958375,5.44117950175893,0.0409007765836865,0.296730725284301,0.214632376201765,0.124704437022094,0.0529915835251484,0.222753199131771,0.0706577402430867,0.964446461693349,15.2301526952207,246.44889289463,0.12851177469788,2.93421711489814,1.19745512585484,0.0649574204665939,0.539378012088544
"SSA_00145",0.0613948136109018,0.146582649270255,0.022882501197812,0.301338426645843,4.84991070262993,0.066035720596464,0.652594237097924,0.284489028541229,0.155775896008604,0.0586576994355074,0.248995987226256,0.0670448698194654,0.854534028369129,15.4450354334619,248.103411547495,0.180275326111075,2.96685149008662,1.32106046151937,0.0685382896460424,0.711218752670034
"SSA_00146",0.0495759420705199,0.174896568362316,0.0257291539375343,0.247167581370736,3.46003542722392,0.0594583718064291,0.458384611376447,0.280660362263019,0.0870003802037022,0.0527314581031663,0.206907663353949,0.0817873536896067,0.759122734909515,16.6353732201029,228.22846720434,0.102464188663845,2.82231238481346,1.24018678937713,0.0685503308383812,0.741798995836775
"SSA_00147",0.0522689154674619,0.164209902311517,0.0250626226416685,0.192194561968304,4.45795946132735,0.0772112532931708,0.513879373673474,0.227097838776706,0.118961314622334,0.0713193202905739,0.240005118483799,0.0728431879905867,0.839852609357072,16.9444300426825,239.946230301168,0.136731260992241,3.0201931945046,1.51444770614468,0.0640403772065842,0.814600113921273
"SSA_00148",0.0549995570804875,0.138181450673432,0.0291039437248375,0.277708570307357,4.64164644604815,0.0548073603164544,0.591403346625545,0.254882298998344,0.113109734956277,0.0587187697375123,0.248412159054717,0.0629660242973843,0.824358826051632,17.4599255608454,245.201125153332,0.127633606682702,2.68291933958771,1.28414094407161,0.0504291326724276,0.698404768844824
"SSA_00149",0.0545242528030545,0.192859867366146,0.0228424331165288,0.217006167134603,5.27116808911369,0.0455498158800644,0.557001036448183,0.187540711111296,0.0947061139776526,0.0641723603135001,0.260354087198911,0.0714940612318469,0.823749217583904,15.5412458694524,184.50064323307,0.119293182564358,2.79695988467256,1.18604713927968,0.0577553479625111,0.685198135618438
"SSA_00150",0.0533435798159435,0.190785016090596,0.0216769240451015,0.27131118234978,5.28211606841394,0.0539960274582971,0.590138374127966,0.209833311535257,0.14960730704995,0.0528467324031356,0.239565724893803,0.0667467625186204,0.662869444557109,15.0310288747656,217.080455475956,0.143851750132772,2.56612487797469,1.14791771967694,0.0692128289373151,0.757762599482354
"SSA_00152",0.0492590642400352,0.172556134390226,0.0305453271603174,0.307559553956007,4.2201616139817,0.0760919350258469,0.462933144692932,0.265786611157853,0.126203039659902,0.0517811186699258,0.167117621866719,0.0644361304395973,0.890517098825075,14.1072702185191,224.584650704767,0.134809755530106,2.96034250004439,1.45622742000697,0.0741704022188576,0.704057443966065
"SSA_00153",0.0474354274184662,0.185803486073931,0.0233047304524895,0.249493338549777,4.42626014037802,0.0557671287276154,0.550509374946015,0.204101868187158,0.133024696173261,0.0440458068412536,0.204112385838744,0.0702471685955826,0.940917361884896,13.9901576433818,244.221139213496,0.128524434381379,2.79842536003329,1.22272451912634,0.0596618700031407,0.780704473622706
"SSA_00154",0.0485877219567648,0.178477187557216,0.0195967160599037,0.231912070198384,5.15989079181868,0.0459150238437108,0.497241166457775,0.242208132121914,0.131232070944222,0.0442732977011466,0.226710214605458,0.0678722795781418,0.706022431425635,15.8632270509085,191.191779405487,0.146344224397731,2.60537376497342,1.00634930731235,0.0652130032506889,0.690324518346001
"SSA_00155",0.0549737089846058,0.165323167937508,0.0257133159496308,0.264700886103766,4.47034928691971,0.0588623013169252,0.663938296048034,0.245844855045954,0.0844659030089506,0.0492158586505833,0.20319818328091,0.0716868968100293,0.966780909518443,18.5357361099957,236.448906961924,0.113469112451521,2.87691026824635,1.07703764944101,0.079247716266816,0.775431104060266
"SSA_00157",0.0476433072425415,0.161990986701006,0.0287757496884249,0.268879663378977,5.01542774341025,0.0718381013819428,0.602350348588574,0.221912918862257,0.141084158080173,0.0521023790235544,0.217942237885432,0.0822066479391173,0.683346528228347,19.1527901307787,193.144274608984,0.125792838420238,2.67411441659881,1.32072042177209,0.0773389349720684,0.652916193825006
"SSA_00158",0.0466207452727112,0.184656571638427,0.0203877263547432,0.178780336785744,4.54416507864525,0.0773442432338992,0.653794993009964,0.210916433992733,0.115590926651479,0.0467111043787015,0.244626542100212,0.0699480919198427,0.677196697376405,14.3039521557169,226.286615550524,0.127140630868166,2.85509062680615,1.35189727987469,0.0545452603250778,0.653808620686033
"SSA_00159",0.0614663514468452,0.202582035813568,0.0246069608253922,0.230403419418031,5.77103832101058,0.0562408699249523,0.463027682157642,0.238061019795582,0.10461899791384,0.0662740307498572,0.139413144641768,0.0794056149959191,0.737082264197344,14.8130568326759,265.337371441629,0.113433891466967,3.01947854805031,1.37768545624397,0.0716503168849907,0.636224577493231
"SSA_00161",0.0501061637912851,0.158302804990271,0.0192766229397316,0.294518971723875,4.37728572330255,0.0693505938204125,0.606931813459187,0.26898178884699,0.113357463997966,0.0476693580388036,0.289404549406054,0.0669415857006919,0.862997714966418,17.9539153598562,279.453764122941,0.124285017286091,2.79977415500889,1.13487682676306,0.0642709539673796,0.569981451297485
"SSA_00162",0.04904526987676,0.175231570643664,0.0271947110521621,0.261977574367654,5.69663814025381,0.0652400548821039,0.672479145130477,0.248846761953582,0.130570052049085,0.060499848419079,0.233408624427207,0.060994709378211,0.821750120842583,17.783851046001,253.720027436432,0.114970589245919,2.73033727483618,1.17788992610737,0.0729735049276112,0.583834193578764
"SSA_00163",0.0507717263523544,0.102127011685167,0.0233257087967775,0.265781538936748,5.30509584425968,0.0770741018562826,0.456819558132188,0.262147117015859,0.16966833966192,0.0513934107461242,0.15007724780139,0.0647477587562526,0.594170839906344,15.7297733627662,167.514185799702,0.174899261374156,2.84136659709999,1.33220414330714,0.0560672682593737,0.687016754820318
"SSA_00164",0.0570794719039276,0.151441480449507,0.0226845577001094,0.229608787671589,4.63237933845817,0.0398301750331566,0.566001568294778,0.237323723738011,0.110388103290819,0.0570924825563891,0.254026819247299,0.063764462487163,0.802754853497771,16.2445652805269,256.084891813911,0.150498867659971,2.89438821262771,1.15220218815576,0.0589606823537408,0.66114175836645
"SSA_00166",0.0516825092355008,0.160927067210788,0.0193431511078723,0.134114362801241,5.01227887559177,0.0677223156827206,0.438528577111364,0.234359156268664,0.0921010964695632,0.0486733478517043,0.253313900395313,0.0713520284797088,0.778782296506106,17.3386084653654,227.690026516817,0.150575095081739,2.75918251000383,1.23849622108492,0.054900055300789,0.75322256103078
"SSA_00167",0.041786616766334,0.197961224682524,0.0233307124264902,0.157381847137055,4.84784825776495,0.0565288275144362,0.428297962395884,0.282050653024953,0.0730355918326452,0.0378440224677904,0.242030288150881,0.0695798573662932,0.710216226124285,18.4697202052112,199.377116216299,0.110916721691483,2.76113070033997,1.19233078742012,0.0738924240786263,0.544707988413976
"SSA_00168",0.0489417926955816,0.142359370225243,0.02842449715985,0.320530370232734,4.69094672561541,0.0626913948590563,0.561848902235429,0.311249339348979,0.175945841839301,0.0611975318456915,0.245360255244374,0.0639759112607683,0.953832348222357,18.4584383858613,258.949868902405,0.116954176671589,2.6045480601916,1.27538688447561,0.0669614828277543,0.633818376415072
"SSA_00169",0.0535615276247723,0.17477267794523,0.0208733603774666,0.303353319252302,5.5901820063778,0.0364227807972496,0.54999800390854,0.213878700736648,0.108506081144683,0.047607046161759,0.118945542180031,0.0576296334063257,0.867208143965517,17.0232183667011,246.920327332233,0.137085268345708,2.94307581998578,0.998704689087745,0.071432490864352,0.552255782997201
"SSA_00170",0.0582911613615488,0.0933187316437482,0.0252674841524988,0.275754815816978,4.29850712739631,0.0545239330940761,0.64015764810798,0.313420476377261,0.0730429345800725,0.0569002421162525,0.249207727901219,0.0682010523227558,0.927527275352715,15.576539841739,180.257494336161,0.138734439524651,2.62304329003483,1.02684570678121,0.0851690547215365,0.825634145723428
"SSA_00171",0.0507493137834847,0.143462613854537,0.0272308527816346,0.265647580667183,4.54182941684265,0.0666129431267661,0.652905310187161,0.278587702570857,0.11989045912093,0.0595821368643304,0.24686125637003,0.0745937292144246,0.78787535115612,16.57628057019,200.948189269731,0.142162532721165,2.74435902901064,1.14804981752997,0.0724585382972724,0.76658386203118
"SSA_00172",0.0563766486899757,0.145957781101771,0.023652874528741,0.25156508509291,4.31609427139445,0.0607686779170355,0.522780699573547,0.21019642650699,0.143312532078252,0.0611667395738498,0.185271416209543,0.0599875969633491,0.808441752503649,17.965069771975,250.010215256845,0.120222220911349,2.66535612826057,1.34825387992824,0.0606057953777063,0.571402846453124
"SSA_00174",0.0466080311975845,0.147641436037077,0.0244304776158664,0.292934246382899,4.53414900532649,0.0541816236986212,0.585555519556295,0.292181862561221,0.130228369235389,0.0526337438830762,0.227121344367824,0.0666893096763357,0.94024563432791,20.5462981242348,222.161969334605,0.126220425853743,2.69358818678572,1.22399399725675,0.10046478422186,0.527566055227426
"SSA_00175",0.047559325109433,0.152399507988567,0.0219686741658181,0.237783096899655,3.99547476394141,0.0562059687515321,0.266977470449001,0.281109670754555,0.115739974632744,0.0582652819377351,0.237800196917278,0.0695862409253964,0.962239423227977,16.1355865556039,252.951835157173,0.102770500185556,2.78134865822715,1.32685929449318,0.0750081449654092,0.608681840172122
"SSA_00176",0.068455480137679,0.157845060752502,0.0274691957544644,0.587111781349562,3.93401255663589,0.0839511771257292,0.536234849600113,0.391054107009129,0.175419154088062,0.0520863626975865,0.264522797467149,0.066786201756508,1.41053522345303,17.7600456423485,264.106914399763,0.157820012636443,2.9889610797662,1.34194499674902,0.0692290284344807,0.426325187799853
"SSA_00177",0.0554814331887133,0.183379547467771,0.0222644338673238,0.216968275870885,5.41383975963984,0.0516603355958325,0.567838768506629,0.208297480350909,0.125158585501388,0.0451347813930135,0.22374373724703,0.066353469301944,0.809451799131397,17.2692832548858,228.700188406536,0.105615463614718,2.82242584822947,1.15797130321146,0.0651925020105478,0.484726744331457
"SSA_00180",0.0514440641580807,0.182685180814637,0.0233044300528327,0.240816882161009,4.69864987444436,0.0453385519155444,0.578593916199512,0.222273733301412,0.111452281651347,0.0496103214703362,0.241342055680213,0.0759635098623863,0.785106424705601,18.7840874377857,195.759448108548,0.108897893192387,2.88999061336307,1.05915184191677,0.0680541851171157,0.552025286471379
"SSA_00181",0.0498420613068451,0.179848767884082,0.0199482503193673,0.322185796882786,4.55949107924741,0.0556724522313024,0.565170753029267,0.37638827277941,0.129183992810936,0.0501128900891785,0.24476563072995,0.0704973931858175,0.769153198123542,17.1700040446513,240.759053395666,0.161452794649088,2.84014489403396,1.23857245840775,0.0595767202287277,0.575927806618324
"SSA_00182",0.0537535255589962,0.139696628377059,0.0241396978022597,0.265329551269874,4.48127564630775,0.0521994786964801,0.422587807761892,0.190656893597369,0.0664004620108794,0.0635229485881485,0.179918587848365,0.0828053035453278,0.865771692743244,13.8221903691797,194.383873641702,0.110032596757942,2.81249812771595,1.01378872218618,0.0788580491832868,0.814828446563343
"SSA_00183",0.0574044214047639,0.151811360938316,0.0239195424425732,0.303110647375619,4.46245795388073,0.0564396088726599,0.500664193926522,0.230239508265275,0.123626913002445,0.0462783916704938,0.151173056913559,0.0658795529371106,0.812919170459623,14.7627488507194,250.443679237108,0.149888118793547,2.8940075689499,1.10091682757754,0.0471719654867694,0.70515483230133
"SSA_00184",0.0487231270260773,0.183065378987156,0.0220622698838971,0.224459474046937,4.87395042414372,0.0566202707867307,0.414375168432295,0.299830706224361,0.142111805312972,0.0627041784912422,0.206036764908201,0.0728003633689784,0.826680766519745,18.7247611726568,226.428928586039,0.141609222165428,2.8483483268207,1.4445877039621,0.0748147980491516,0.614999050343013
"SSA_00185",0.0492955594400815,0.150086490528205,0.0223297275305404,0.211339413575396,5.32861692278555,0.0694438305528064,0.351864757916286,0.300469300630969,0.16025081457885,0.0600669254801736,0.186075630751404,0.0720587264918952,0.933563416003289,21.020396324999,244.841570968214,0.118111285686757,2.69745239876815,1.62725336538019,0.0805389266420375,0.630916754667357
"SSA_00188",0.0432504819274929,0.193082180653499,0.0275283814849266,0.216101465166951,4.60302423704842,0.0470410661316381,0.374268844022018,0.260986726014156,0.118634553373704,0.0574043179479251,0.259014769205207,0.0777345026705344,0.762691662877806,17.1078904245826,240.502023747707,0.121364891799545,2.78173487854111,1.18158643771945,0.0684555618500366,0.542746116189104
"SSA_00189",0.047354990644237,0.159840204999057,0.026919282451743,0.21984208709443,5.20383224396266,0.0743907541101015,0.544855960940614,0.242844475565399,0.115432431190021,0.0467327501532482,0.189532036030866,0.080803416313685,0.672565367109997,15.6907090823808,196.209455946858,0.110884727154184,2.73470047444209,1.20116505707081,0.0648166743791666,0.683664002888252
"SSA_00190",0.0504743226033612,0.222953503740691,0.0242139677591278,0.263820708254178,5.06452470840733,0.0515595854253717,0.485937957116936,0.169459293532881,0.107042729978316,0.0589404446900227,0.209741013226888,0.0721385809516862,0.758418910129611,14.893002502972,250.228663886203,0.124857959030916,2.96269818436686,1.19007238873982,0.0684958290342963,0.492014389134828
"SSA_00191",0.0491353014608584,0.165952155853972,0.0216299708659942,0.196034167495844,4.99577595035453,0.0387185961578419,0.498716830374427,0.178853837867582,0.0988991428496728,0.0539476545495391,0.224150366014084,0.0705968807401612,0.588484666969589,16.2481792150008,204.374950363802,0.135603813673358,2.74755084700335,1.13869287379463,0.0506266539278571,0.556025895960625
"SSA_00193",0.0506324166759746,0.168836671465341,0.0181131880936649,0.175167442067179,4.83045346515155,0.0324475423641256,0.390014673939556,0.257225903843569,0.11952798050651,0.0412435975712535,0.17406946964598,0.0519954837435754,0.854770992745969,16.4093646390127,242.824785603781,0.131536885642868,2.67853737575761,1.18095420027582,0.0562300105424174,0.611125419360148
"SSA_00194",0.0504005322716253,0.157713443753751,0.0289122201154211,0.274927705380352,4.23710687966465,0.0511562916325441,0.566918776697844,0.250823043318279,0.104859718240904,0.0690224925992484,0.199992100643683,0.0784322341370894,0.827563389914502,20.753120286974,231.42575572433,0.12907589808374,2.68631662884174,1.17240130215586,0.0650521504558508,0.540466470604936
"SSA_00195",0.0561364175463335,0.238330238736478,0.0234849564248276,0.232863418267726,5.10550488910145,0.0537858212681176,0.650759490243347,0.146041201346644,0.100635831780413,0.0540009182895447,0.164903599333006,0.0760505089213056,1.00528860451062,15.7080511195511,210.972869941146,0.100486849729829,2.95000327748737,1.07984071822103,0.0828776181241319,0.689728935473374
"SSA_00196",0.044738612971766,0.183216597790922,0.0230267204180496,0.219266549727239,4.18998954678548,0.0548848914769821,0.708893931555812,0.249725196721392,0.13647896789508,0.0497336626724629,0.246144573141594,0.0714508551048365,0.741945274198877,16.697839889549,224.286635407395,0.135986861044548,2.72404441151492,0.939924131050985,0.0640125264240508,0.716277336769848
"SSA_00198",0.0550836475044799,0.124874415810547,0.0268756738827413,0.208810742489102,4.29681544050345,0.0609744201603436,0.42312799371692,0.240141141447346,0.155941988433654,0.0612691859624878,0.250840190308979,0.0618722721649066,0.812984307452322,17.1657674164057,187.993166996828,0.141319328210401,2.83801844508635,1.40980831063628,0.0644041156182515,0.671675067199299
"SSA_00199",0.0526567260308583,0.201688910263534,0.0225583972781599,0.362732837815228,5.52155658941131,0.0470803048437283,0.639319262230706,0.233003219003588,0.183819488308923,0.0388806158813343,0.168308571458258,0.0692859406983003,0.904328648431996,21.3187411094886,227.478796307888,0.13446655594973,2.94854025792427,1.39947016721996,0.0711585846600158,0.42216644564098
"SSA_00200",0.0421175536226844,0.195556934071855,0.0241114693530975,0.31058039715262,4.7993588072111,0.0713274550156906,0.74131797030263,0.240161704745838,0.140229155831566,0.0498389685496877,0.226148459842731,0.0704117567608907,0.897253556264845,16.1996498691022,207.795630205473,0.145190608497876,2.81650165776441,1.07478556543872,0.079691602301589,0.736009419151928
"SSA_00201",0.0545069089078156,0.143916756224284,0.0247921712481629,0.284730100618367,4.67309900482173,0.0498344647288426,0.523677837014472,0.325488215474681,0.16711973343191,0.0475634098139589,0.216766742832229,0.069732527530043,0.692195718859987,12.0831926626627,206.650971919326,0.189706247051259,2.62565610882445,1.02990510956984,0.0727735858020155,0.710369870494924
"SSA_00202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSA_00203",0.0381970211987633,0.195334813893795,0.025312257655629,0.273333913189205,5.61677011522626,0.0542321394798144,0.528892704561006,0.22957797307866,0.165782778052181,0.0474753439569601,0.193450790582913,0.0722113872790629,0.885977008269467,19.5133435182362,228.712283988651,0.132007359618462,2.60714735513265,1.22679442338661,0.0683885765186472,0.696224350801716
"SSA_00205",0.0364504915210501,0.202121660441614,0.0256650205569307,0.207357471906148,4.12626684430831,0.0529343024040191,0.471408741734096,0.27931205933501,0.0982934989006919,0.0334281027048877,0.26061050807788,0.0795489112395864,0.719013857299137,17.3238706478558,229.384410238826,0.140910895105071,2.77660071975002,1.11738588522126,0.0693931019034375,0.740934302216304
"SSA_00207",0.0462525798647976,0.191712279139705,0.0260370265489654,0.234689970041689,4.62859001196988,0.0523711541798562,0.488507921928125,0.212604454173523,0.167308630149039,0.0515456223597629,0.263140299186012,0.0699333532804958,0.677826978939318,17.5607000905698,221.676988619576,0.149692079114319,2.53161125417802,1.18517664479421,0.0527233134029613,0.815926359698845
"SSA_00208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SSA_00210",0.0536003867533329,0.166449498274657,0.0218768648720678,0.185317048088394,4.6326794255019,0.0533540841923767,0.49535199105998,0.27403018556587,0.140195064768013,0.0610476946785708,0.214918273046066,0.0687601576725728,0.7805353217265,15.4517237038131,247.196516145083,0.137778628885646,2.89038227502965,1.29223619918283,0.0606911057759603,0.687075550686046
"SSA_00211",0.0612405103918623,0.110151525307395,0.0249076974913893,0.288992063896648,4.98236878562339,0.0590231057129784,0.54449844290907,0.261534981050265,0.108653958230498,0.0490917948329797,0.179243780570566,0.0669100934719556,0.755151310698003,15.0408139266903,214.475654833681,0.151937905001973,2.82791777324388,1.34377998111617,0.0705249481415759,0.567511577330737
"SSA_00212",0.0462581175356698,0.175182620365878,0.0301302913229923,0.347891393281009,5.94165952748057,0.0829764513527336,0.699444192304153,0.277631451455106,0.117335586253979,0.0612593926098937,0.181320396337807,0.0732873892878536,0.808736607601813,17.9358652287928,217.310495956002,0.139945601561594,2.7588926732195,1.28329950450882,0.0643674460890305,0.701408110188428
"SSA_00213",0.0541009237800339,0.204133335192432,0.0210701722827917,0.189521711663962,3.79202421204239,0.0499498783122513,0.574696775680859,0.17471503056819,0.121619442817901,0.0507804949780851,0.22119118235056,0.0742461759567543,0.806130124984338,15.4270853971965,232.095768810297,0.132019463912538,2.99537565249827,1.17620372230443,0.0569128021622574,0.850263855679982
"SSA_00215",0.0501732852958896,0.157160397853816,0.0253983758945758,0.226087643068679,5.29500480346559,0.0551833276024555,0.588861438471683,0.248894896356218,0.113010614852092,0.0582974192417099,0.184516190284706,0.0694825345465364,0.868319095160836,15.6024012702751,241.382371471862,0.124110685451023,2.87586307419663,1.27282101030542,0.0790723124214853,0.834814204832911
"SSA_00217",0.0400337270209345,0.180924963022894,0.0234757494450581,0.238468648245451,4.53685049436171,0.0637925101297036,0.570385328303808,0.329073007236745,0.177345009930635,0.0476237951555272,0.239121020701406,0.0673997294446639,0.805188721049681,16.1389730205382,223.589744098561,0.157988314560581,2.63792627577012,1.31985254255065,0.0676244475326096,0.717495960810176
"SSA_00218",0.0398636386886618,0.182768924383087,0.0243871155136922,0.232889077901998,4.46253361631038,0.0632140751189708,0.576721574685692,0.332298598962342,0.165398531465963,0.0498203642949033,0.237970745329332,0.0694537039568373,0.81915278263592,16.3025440597582,235.200650876793,0.143690369326263,2.64400080635224,1.29818967618144,0.0704412142148782,0.702321374871185
"SSA_00219",0.0538780528723962,0.138324000636663,0.0261057632742645,0.245407312501054,4.33688221660701,0.0425467173101523,0.637746182100685,0.293159381205511,0.118097481943147,0.0517067451142793,0.232259240732321,0.0633994154964089,0.730453222696566,16.7861959670023,240.296619664328,0.142373813977334,2.8572634791149,1.04986872899857,0.0649201005628823,0.544461713229281
