"","Km2_HCO3","Km6_CO2","Km6_O2","Km7_PGA","Km18_Ru5P","Ki57","Vm6y22","KaRac","tao_ActRubisco","BBslope","Vm6y23"
"SSA_00121",0.0615067396334599,0.0259253890878239,0.389508697952136,2.4679391074323,0.0951791295297587,0.205198228467626,0.0613664630065257,15.0477688043368,417.116169810043,2.25581864277379,0.0732011525361847
"SSA_00123",0.0607072445111678,0.0214144321575464,0.331038547383382,2.07875044281018,0.0336132624196396,0.32229229944509,0.061807138041773,20.2508667663199,269.666475155069,2.74110311155551,0.0574084168541657
"SSA_00126",0.0592710309964026,0.0129333923334905,0.198939442133672,1.83679003661554,0.0533208154600895,0.501163780563359,0.0753894514615965,18.4199913546814,313.764847454954,2.7348105199596,0.0472375821260219
"SSA_00128",0.0405805676430264,0.0159895903979005,0.283557653894705,2.99230810623742,0.0369582358018862,0.143042430172501,0.049718041155475,16.6145041987693,357.884929266619,2.60718440168677,0.0481319631019007
"SSA_00135",0.0612169134310549,0.0109972387877308,0.22852024871637,2.80357281894857,0.0576833521813205,0.214295451259464,0.0453228093695,11.226576014345,215.074554040633,2.66107639963626,0.0365638125469955
"SSA_00138",0.047507423375952,0.0324853700818786,0.367587247120268,2.31043269770692,0.0289198342445754,0.106334725046776,0.0622016257515085,19.5574750645288,150.582120658798,3.36674667713534,0.0419108017035213
"SSA_00139",0.0554698132675233,0.0157923684990287,0.478209196709573,2.57227068965573,0.0314417660461404,0.149392637333288,0.0402892577903626,16.3824105959755,165.997295560655,2.86822699484028,0.0423968977052048
"SSA_00151",0.0587673833852927,0.0151738302855605,0.317377683750914,2.38553429168595,0.0429886347280677,0.289663662856306,0.0521919872101044,10.4894948589212,465.689926089798,2.6765519190072,0.0465418435854472
"SSA_00156",0.0575722720002913,0.016712420316422,0.414427983536202,1.98666626734512,0.0320952017429696,0.314958670014757,0.0536505251692246,11.0989482836731,217.47306879402,2.84424977364815,0.0580613993438855
"SSA_00160",0.0722593108640399,0.0336978214073684,0.216205980923494,3.11187259607879,0.0657844541736354,0.129069872961472,0.0816963086867441,10.1379422851702,149.473453237734,2.61051766400389,0.048116470543251
