Row,Km1_CO2,Km2_HCO3,Km2_PEP,Km6_CO2,Km6_O2,Km7_PGA,Km10_GAP,Km12_DHAP,Km12_E4P,Km14_GAP,Ki18_Pi,Km18_ATP,Km18_Ru5P,Km33_NADP,Ki57,Vm2y22,Vm3y22,Vm4y22,Vm5y22,Vm6y22,Vm7_8y22,Jmaxy22,KaRac,tao_ActRubisco,Perm_CO2,BBslope,MRd,Vm2y23,Vm3y23,Vm4y23,Vm5y23,Vm6y23,Vm7_8y23,Jmaxy23
SSA_00204,1.56521629605035,0.00841884481081735,0.231470432729246,0.00224018369092135,0.116531247130072,39.8395011205381,0.159230227135161,0.456172017074806,0.349831219277365,0.109729101655254,3.87101039796591,0.383885506382261,0.0304844742034879,0.0250930036625267,0.105315729065901,0.261612848282344,0.0403743714004196,0.092731667608722,0.244470724047254,0.034002669318167,1.16602686354156,0.246402647823365,10.0112075812938,238.338645884803,0.284923680747809,1.97140094274131,2.28568141505322,0.437742198115885,0.0231532603819512,0.0344809838831094,0.0428539901630851,0.176003958718401,1.08202551962952,0.393697277342629
SSA_00209,4.44449979500673,0.0212400511666414,0.0455300076014144,0.0181514140248659,0.307675682862062,1.64402867665981,0.0550648044254863,0.202972692028274,0.0747931125926825,0.146184997213521,9.05686023277078,0.301523153926329,0.0950531553905848,0.0246818353753088,0.224636842380582,0.0442474526630838,0.0677797659486983,0.0595756348742419,0.0471697091796831,0.0390577343893908,0.13811764039153,0.620862720060422,15.2271158039201,322.325073533064,0.0973203748556822,2.36906454746243,3.33024840819319,0.196219386646944,0.0967335288982059,0.0567659610615447,0.0926464346234709,0.0360032171953565,0.483231108787018,0.323531698607416
SSA_00216,7.14395009331874,0.0457229963850513,0.0733404889292116,0.0141362705165532,0.206105440174971,25.2240662753036,0.0232810404033779,0.100250248303096,0.319669103630608,0.551898333011508,21.5498994746921,0.892385491755102,0.0209569151484519,0.0217568938131672,0.29144844473339,0.0597912702122695,0.184055304950306,0.0766055868512742,0.145185562276134,0.0576653427836406,0.982452323733121,0.28071873216713,11.6681149410187,552.568984833747,0.0411381068760058,2.30562288817666,2.46086421895635,0.273705108834106,0.198940388393366,0.0548651084421622,0.0472139644813897,0.0729966669168618,0.964393214015784,0.277203811672102
SSA_00222,1.46164829580236,0.134836783508748,0.0936152334560496,0.0141605260321337,0.0806828665541375,7.25977676632208,0.0903821435933771,1.52480442717945,0.182031635580692,0.21096378207172,11.847184543927,0.675084132593904,0.0461607080415495,0.0199785530820692,0.161032599867815,0.340539598407641,0.0294637612730522,0.0698725098761287,0.174675857113955,0.261916202890926,0.238639970017669,1.23658095099823,9.4602866203535,79.7886676393308,0.421499676661329,2.87188767447224,1.22215142536433,0.275178976982343,0.135340808239589,0.100650575329513,0.127216739388287,0.0420949252454628,1.42409749674463,0.876389787489309
SSA_00227,10.1773771772299,0.0132048994415944,0.0440949172355475,0.00400176748960682,0.195646963482886,3.8380432637803,0.127150941526264,0.120587519437226,0.0645947971566623,0.0987986081704185,5.1222994731999,0.432592035649766,0.114184181743017,0.0570556777112548,0.172013400610803,0.0348569996622783,0.130426880013349,0.0319566519617728,0.103039057412469,0.209038023265484,0.421986014449243,0.576446372132613,10.1333497470242,264.828573009167,0.0937996027018093,3.17125781712324,1.65056284116356,0.050833820663918,0.0482231249131101,0.0497268119864532,0.110830599247841,0.0229734856968122,0.658920905126916,0.252227733330017
SSA_00229,0.768095030810575,0.0303673358564634,0.0654049700359974,0.0249880927247173,0.501736289401567,1.90610894190705,0.00885853897379302,0.167836805979297,0.224826502647403,0.0579838166418097,1.4898180276226,0.723000274648254,0.0521813715616045,0.0512258617911009,0.166909075882776,0.0611663687331191,0.226325752722495,0.0800193699640802,0.0547466496928653,0.112556067099671,0.688295005715165,0.813572307738746,5.98543328271797,107.650992002168,0.3743461814664,2.97371230304523,1.65178473670005,0.121507919512211,0.114821213695537,0.0398971939336901,0.270065699004916,0.0732513610999658,1.58816282392282,2.62240234415492
SSA_00235,13.3182728271625,0.0133188182656085,0.138676087991727,0.00859193153984419,0.171077779465882,6.54038658363175,0.0109888212427544,0.272387654390243,0.0934809846146757,0.0999490305837698,5.68250140872324,0.353416242838136,0.0899635701155719,0.0196631415415689,0.0326739341432088,0.218276006732634,0.0667850033934672,0.061043961527589,0.0502600075253762,0.0482260391753639,0.957185374544067,0.372394058867404,19.8172241470959,197.245530442765,0.311591796663509,4.72541313777767,1.60592952899282,0.0800470695288009,0.0371260422912702,0.0463689918705992,0.0425845673152687,0.10866174853057,1.2183275570355,0.609029553043407
SSA_00238,1.17487767790006,0.0158422443686717,0.168685944714906,0.0058872605910391,0.0578855625856948,3.07223258721954,0.0841797014309505,0.218427511486695,0.211526281782178,0.0381213000241632,6.89985293458053,0.317751326734997,0.0346653273296436,0.0463552239468678,0.422414592027843,0.388460504115749,0.0598120541046865,0.041682275393649,0.117210134109423,0.0998482176696783,0.476689027967226,0.285934013626163,10.8045224982275,197.07272650707,0.159040254850988,1.8913099872648,1.59511335689417,0.0439312305100277,0.211956506418719,0.0327122328191731,0.047525855610678,0.0385652288449147,0.137255533819899,0.240709169306561
SSA_00239,4.99998283341685,0.0250158931789687,0.0520760869163095,0.0253957274253471,0.146186958439775,6.12616661580582,0.0245525353410603,0.510856915081193,0.0970951894572906,0.0984413811650937,4.5503725747197,0.0937296434493291,0.138397727025007,0.0225107777464355,0.130292122459032,0.0673497289435788,0.126880143335142,0.0889075672286001,0.118568126878956,0.0717461382786382,2.08845465351899,0.471435447544473,16.0823084366944,53.4691550555312,0.132238640662956,3.48397669528971,1.42210804510801,0.0694505489941764,0.0404718380575633,0.075232865438608,0.0406574894247601,0.0702488008144094,0.711322525637071,0.455755563416855
SSA_00240,4.10424674464457,0.0219019999519254,0.125248677289863,0.011818532263591,0.312778154602981,2.80821342075012,0.022734090599765,0.332341720280931,0.140898982440565,0.184157505138742,3.41327893981043,0.198316781595123,0.0208118820799007,0.0239503282245346,0.115206336441059,0.0546674828341991,0.0394199394822761,0.188967946912508,0.0836545355989186,0.0695913062196861,0.30594758300555,0.335373326166718,10.765231943614,301.515977507055,0.226095826558934,3.19878142595229,1.5380806871691,0.0818933532098752,0.136760864170661,0.14123913701465,0.04837899175449,0.0651665666733892,0.141404022303356,0.392725873159042
SSA_00241,8.80807869164078,0.027586762849326,0.109369932202847,0.00385681445992208,0.109277609925536,10.4176825666519,0.133999771345527,0.624688212107445,0.08228101400614,0.137933416708426,9.1698455970022,3.01948894707347,0.0509469596035436,0.0625835245021906,0.0869213345044702,0.100030272317641,0.303008837376636,0.0501424544425623,0.0410299867834613,0.0521932079490008,0.326085684940759,0.539878855631943,14.1315211838719,195.145033517814,0.121006419987768,2.05854369120032,1.86461573015748,0.376830777502523,0.220575079908444,0.0560134346800107,0.0240251366554295,0.0611726592871897,0.152455785695788,0.226867279418329
SSA_00254,6.92340705650125,0.0186160793766872,0.0523756518971718,0.00823101780016194,0.584679600185631,6.02146026559104,0.0463152915126585,0.415560303061626,0.335230653857637,0.0563408387668054,2.1362917322782,0.212550791632122,0.059779950362566,0.0450362547114541,0.118545969172422,0.0447975575301169,0.114155625847776,0.0336103420287917,0.0412982762028725,0.0438822298438234,0.838217341816094,0.316951480968027,5.30820301650211,197.128571290915,0.0674582595373464,3.13753361276988,2.08835477176785,0.0358083301985278,0.0377391115116906,0.0320639097279809,0.0909537949118088,0.152822547788455,0.74270321490686,0.336217478978188
SSA_00262,5.24705388522728,0.0225300108351067,0.086792219544925,0.00896899619528892,0.193447055128395,4.64754785822615,0.0456681252852985,0.519905931123149,0.0584366160693139,0.209191891652441,5.18066198813753,0.30028990892348,0.0730370099273064,0.11754399119918,0.156609424650415,0.0496911542893261,0.214614515024598,0.052384517962315,0.085389167634533,0.0479244629741795,1.72785492586516,0.91802061020697,6.48968526760071,243.467144127907,0.102927093608099,3.40517973559902,1.36889670373169,0.0447797609728552,0.0423178539215429,0.0553030166117668,0.111531143000923,0.13692748836746,0.445832766645457,0.281571937368383
SSA_00271,1.50417878402125,0.00411532047224797,0.0410834991908443,0.00315118726894506,0.134305956734744,23.8824064100577,0.0437639947033799,0.341644500426669,0.31166887267063,0.253148155736543,21.0141811988838,0.384920057040471,0.0306921467674338,0.127075637516596,0.121465676182493,0.0671009829258579,0.0432861081618024,0.0480411432917742,0.0717533781361142,0.0408099966361103,0.822323297909905,0.334720505118089,13.0642968001312,419.571153632092,0.0660770981169276,1.34095215122929,0.91987457907428,0.155101330466894,0.066710582621841,0.071674656994799,0.0376733881897388,0.0367983935351441,0.568761550300138,0.312154390282932
SSA_00275,12.5480207778448,0.0440978396240597,0.0252827909412003,0.0140892195494026,0.259595844006982,2.89067047691109,0.020070720112656,0.20686550420849,0.293627002961201,0.439277473090536,3.88744659846651,1.78955896885825,0.00938937695202798,0.0063785982896243,0.0518868153823169,0.497808973902249,0.14103743804641,0.118939608140804,0.253411678135123,0.085275929188774,0.166692295616318,0.315207828853829,17.1366593498955,953.673624560089,0.0429415379964673,3.79086359607965,2.9012600281662,0.183454024022903,0.506717521595656,0.0979274244014126,0.0585553639566846,0.216712761582978,0.194763235844128,0.308660650426729
SSA_00279,3.10440778094543,0.0160385887939361,0.121850946972073,0.021161677719331,0.209064357051527,4.49115991529388,0.0377427467667937,0.535534773278979,0.151148949604148,0.126264418440905,3.68701899816256,0.608196756354482,0.0467963851250496,0.0560306175799437,0.142843428291443,0.0726271313934532,0.0580775900009644,0.178457266475157,0.0437563768843809,0.0704311205278343,0.43488177903628,0.386870516699822,13.6046826379617,173.259317842408,0.176635530244617,3.46523169808471,1.25812618699583,0.0646137965976826,0.0501187347390255,0.0509856398820585,0.0546599984784424,0.057491024017315,0.388206230557322,0.309226689443834
SSA_00286,6.91140397529912,0.00476975056127243,0.108632199966227,0.0732162912204987,0.60372709273971,8.18036992531921,0.0247200828908836,0.433285098035933,0.105647609841157,0.166966120762876,2.53738852181264,0.258320205944749,0.0195696671461439,0.0186221608349438,0.140213609699308,0.0546116511730233,0.0406623663835885,0.135321500712626,0.0569803390893116,0.0918707609278007,1.07010808129426,0.298851694391146,5.90310854632801,234.883667570816,0.222701445206328,2.81154268418155,1.62244302241782,0.0689692076563238,0.0390216824775343,0.0573280835009578,0.046476976599544,0.0788707754782007,0.340558676265047,0.323661465725173
SSA_00299,2.3311425529575,0.0207711036495101,0.135037651552325,0.00614223313227687,0.315244983002915,3.58060163662306,0.0683836766832566,0.185711274775498,0.184439827387855,0.0524239051783734,3.91599103721957,1.2977783631972,0.0722026814799092,0.0312040190514167,0.0885983261726187,0.164597390280448,0.0966941876848625,0.0419544771701037,0.0330930886237892,0.0332411516974372,0.523192328626512,0.384365585521647,8.4496997124805,391.010181840673,0.0839106702017684,3.26661116002693,1.10895347164145,0.0696285980276356,0.0319153262011826,0.063073913347697,0.0302023570824261,0.0675750439282044,0.16959115408455,0.515328851124954
SSA_00304,15.7653896038664,0.0307598824070391,0.0688488507297583,0.00594423803989274,0.390400683615013,4.92392187094436,0.0295181336317868,0.123131787013396,0.120295843870249,0.129416049383504,1.25515262697684,0.212975707832604,0.036498943257443,0.0641755645826549,0.189332678667999,0.124667764458612,0.0441779182825357,0.062793809228305,0.0326967697496416,0.071858930113444,1.38376087535537,0.973514968618087,42.0737011104473,57.5481577977104,0.554738740903432,2.85337913875595,1.70198282299009,0.211427877401862,0.0709439984335702,0.079393947559549,0.0515327453972007,0.0337781969655704,0.312870703574567,0.741092042096036
SSA_00312,4.63798905282286,0.0453019401162252,0.0599745726701329,0.0168267403400357,0.214181691028536,3.06278522571017,0.052410822009238,0.299692903649852,0.0873779761860537,0.0567825497456696,2.14123288805415,0.646751984758971,0.0303926524500173,0.0405519508681793,0.0879020975741949,0.0640033338974922,0.0374062452444483,0.0267042127758594,0.079449077377939,0.177673282932429,0.198022558415556,0.560067059763441,8.31508000949851,473.209594442847,0.120616426298201,4.38897203173787,1.29190720672388,0.0683475567711531,0.0857283049208303,0.0727753032716892,0.056713076112269,0.127562454628683,0.295178770397517,0.283608652048859
SSA_00359,5.04085940799366,0.0363457611972945,0.0542007857736367,0.0303215724402221,0.579954240326341,4.95629613811162,0.0461158383881927,0.172559783136872,0.159606901227393,0.0488825211268359,4.52634871349764,0.555851110884567,0.0885344298382567,0.0370161033294806,0.12241029680911,0.0747276010074491,0.101862351706423,0.0398251796256973,0.067244529588964,0.0723986213416996,0.18289263295017,0.943304149021032,12.6385703701455,370.43443128235,0.067832266489183,3.42263146486029,0.913352739632468,0.0591891758464791,0.358392373594498,0.0356002561877355,0.0268766627880816,0.032572070924209,0.546632615726115,0.212516328952651
SSA_00367,1.36896334871954,0.0148838882310531,0.193172126953074,0.0430801622584191,0.305482386305662,5.09443501175269,0.165089534729998,0.600721317596983,0.0491471463523617,0.0528500783143972,3.43206336019482,0.375251464319911,0.0707474149653531,0.0165640637572594,0.0822558261833385,0.0647556350392934,0.136099029853096,0.0999412213917262,0.137696266637159,0.133975398157238,0.366092795945642,1.14242544340678,15.1694458927285,114.352080421093,0.173410587588216,3.35978142630011,1.025595084295,0.0268425242006825,0.116293332238636,0.0754779106763249,0.0303225708613322,0.219301314103008,0.168495903527482,0.33093180853643
