Plot,Repeat,Machine,Date,Plot_Repeat,PAR,Photo,Ci,Cond,Flag_removal,
2049,1,CAP7,Sep-12,2049_1,1800.052246,27.26006501,107.3176641,0.162279527,,
2049,1,CAP7,Sep-12,2049_1,1098.585327,25.81236536,134.0841275,0.169065874,,
2049,1,CAP7,Sep-12,2049_1,499.0787964,18.67089446,208.3900003,0.171109439,,
2049,1,CAP7,Sep-12,2049_1,301.3720398,12.78815695,263.6157883,0.166461184,,
2049,1,CAP7,Sep-12,2049_1,150.1291046,6.413433974,324.7379918,0.155120143,,
2049,1,CAP7,Sep-12,2049_1,51.32788467,0.515760185,388.2819503,0.131268084,,
2049,1,CAP7,Sep-12,2049_1,51.32788467,0.515760185,388.2819503,0.131268084,,
2049,2,CAP3,Sep-12,2049_2,1799.077271,16.4369182,186.5774503,0.13548519,,
2049,2,CAP3,Sep-12,2049_2,1100.007813,15.51277826,213.5867197,0.146568829,,
2049,2,CAP3,Sep-12,2049_2,498.6609192,12.54135384,257.7528894,0.156578051,,
2049,2,CAP3,Sep-12,2049_2,299.9142761,10.39567532,277.1437632,0.15068472,,
2049,2,CAP3,Sep-12,2049_2,148.2979431,5.952851188,326.9805866,0.150256693,,
2049,2,CAP3,Sep-12,2049_2,50.90935135,0.202149545,391.5712641,0.146744127,,
2049,2,CAP3,Sep-12,2049_2,50.90935135,0.202149545,391.5712641,0.146744127,,
2049,3,CAP3,Sep-12,2049_3,1800.449707,19.21565803,229.565911,0.204923932,,
2049,3,CAP3,Sep-12,2049_3,1100.383911,17.57595195,253.0386645,0.21768277,,
2049,3,CAP3,Sep-12,2049_3,500.5855103,14.41146044,282.7133909,0.224439597,,
2049,3,CAP3,Sep-12,2049_3,301.1651611,11.35349866,306.1727902,0.222995615,,
2049,3,CAP3,Sep-12,2049_3,149.0235138,6.886319891,336.702489,0.204885515,,
2049,3,CAP3,Sep-12,2049_3,51.34996796,0.057483015,394.099015,0.208946244,,
2049,3,CAP3,Sep-12,2049_3,51.34996796,0.057483015,394.099015,0.208946244,,
2050,1,CAP9,Sep-23,2050_1,1798.578369,24.08195136,123.9394859,0.151472084,,
2050,1,CAP9,Sep-23,2050_1,1102.362427,22.61643848,132.9755535,0.146510076,,
2050,1,CAP9,Sep-23,2050_1,500.5870972,18.78728185,157.2032075,0.133109252,,
2050,1,CAP9,Sep-23,2050_1,299.9715881,14.07448569,197.7100619,0.119698172,,
2050,1,CAP9,Sep-23,2050_1,151.2284851,7.237521876,281.2787246,0.106546311,,
2050,1,CAP9,Sep-23,2050_1,51.158535,0.859594402,377.6355171,0.088645751,,
2050,1,CAP9,Sep-23,2050_1,51.158535,0.859594402,377.6355171,0.088645751,,
2050,2,CAP8,Sep-23,2050_2,1799.531494,10.94753725,84.79410302,0.058124532,,
2050,2,CAP8,Sep-23,2050_2,1098.792603,9.786599033,126.7830019,0.060078784,,
2050,2,CAP8,Sep-23,2050_2,497.4592285,8.039539643,172.4535313,0.059254192,,
2050,2,CAP8,Sep-23,2050_2,299.6274719,6.785983934,198.0039187,0.056311836,,
2050,2,CAP8,Sep-23,2050_2,150.1015625,3.903615925,264.2888395,0.04885452,,
2050,2,CAP8,Sep-23,2050_2,48.27622604,-0.293757709,404.4256918,0.047402713,,
2050,2,CAP8,Sep-23,2050_2,48.27622604,-0.293757709,404.4256918,0.047402713,,
2050,3,CAP3,Sep-23,2050_3,1801.352661,25.95109488,75.34461382,0.137542241,,
2050,3,CAP3,Sep-23,2050_3,1101.526367,23.02565094,109.1724902,0.136171034,,
2050,3,CAP3,Sep-23,2050_3,501.3870544,17.46195901,176.3942888,0.134597627,,
2050,3,CAP3,Sep-23,2050_3,300.3340149,11.26921736,239.8056484,0.121654243,,
2050,3,CAP3,Sep-23,2050_3,151.1053772,4.644764178,326.4803075,0.113989171,,
2050,3,CAP3,Sep-23,2050_3,48.41781998,-0.607240154,405.0581275,0.094716797,,
2050,3,CAP3,Sep-23,2050_3,48.41781998,-0.607240154,405.0581275,0.094716797,,
2051,1,CAP8,Aug-22,2051_1,1799.528809,30.47219122,94.98936211,0.175410978,,
2051,1,CAP8,Aug-22,2051_1,1101.004272,27.65114765,133.425033,0.182622032,,
2051,1,CAP8,Aug-22,2051_1,499.0001221,19.12319461,220.4332302,0.190221142,,
2051,1,CAP8,Aug-22,2051_1,301.9921265,12.81493587,275.9182209,0.187364291,,
2051,1,CAP8,Aug-22,2051_1,148.3212891,5.511404467,340.9787187,0.179856529,,
2051,1,CAP8,Aug-22,2051_1,51.92250443,-0.672080504,399.9712487,0.167364622,,
2051,1,CAP8,Aug-22,2051_1,51.92250443,-0.672080504,399.9712487,0.167364622,,
2051,2,CAP4,Aug-22,2051_2,1798.0979,37.98503836,-18.29364179,0.156231936,,
2051,2,CAP4,Aug-22,2051_2,1102.296631,34.68415544,56.34614883,0.17514523,,
2051,2,CAP4,Aug-22,2051_2,502.6733093,23.40863815,179.0270939,0.185616645,,
2051,2,CAP4,Aug-22,2051_2,300.7670593,15.46533143,243.854703,0.174235873,,
2051,2,CAP4,Aug-22,2051_2,150.474884,6.644942551,315.0237753,0.13901113,,
2051,2,CAP4,Aug-22,2051_2,48.85911942,-0.681498161,407.1590704,0.090994781,,
2051,2,CAP4,Aug-22,2051_2,48.85911942,-0.681498161,407.1590704,0.090994781,,
2051,3,CAP2,Aug-22,2051_3,1799.474487,36.84792364,121.8321559,0.238430621,,
2051,3,CAP2,Aug-22,2051_3,1100.671387,32.94028414,169.3588824,0.25953707,,
2051,3,CAP2,Aug-22,2051_3,499.9143677,23.6387822,243.8811216,0.279882339,,
2051,3,CAP2,Aug-22,2051_3,301.6339111,15.34282554,297.3852478,0.28197373,,
2051,3,CAP2,Aug-22,2051_3,150.9823303,6.007471908,355.6611792,0.277836682,,
2051,3,CAP2,Aug-22,2051_3,49.71004868,-1.69764503,405.4851455,0.26021903,,
2051,3,CAP2,Aug-22,2051_3,49.71004868,-1.69764503,405.4851455,0.26021903,,
2052,1,CAP7,Aug-26,2052_1,1801.004395,18.18462012,83.93595009,0.098008136,,
2052,1,CAP7,Aug-26,2052_1,1098.68396,17.10360604,113.6095422,0.101762239,,
2052,1,CAP7,Aug-26,2052_1,498.7568054,15.82399434,145.8475204,0.106033991,,
2052,1,CAP7,Aug-26,2052_1,301.2406616,13.34620836,204.1686384,0.117416509,,
2052,1,CAP7,Aug-26,2052_1,150.1403809,6.481078149,293.752433,0.108085749,,
2052,1,CAP7,Aug-26,2052_1,50.02553177,1.448899019,369.2559169,0.100499814,,
2052,1,CAP7,Aug-26,2052_1,50.02553177,1.448899019,369.2559169,0.100499814,,
2052,2,CAP5,Aug-26,2052_2,1798.985596,7.748201965,122.646882,0.046931839,,
2052,2,CAP5,Aug-26,2052_2,1099.0177,8.165324828,101.0494153,0.045487561,,
2052,2,CAP5,Aug-26,2052_2,501.8233643,7.680718011,117.850312,0.045233239,,
2052,2,CAP5,Aug-26,2052_2,301.2530212,6.297636735,159.424779,0.04361564,,
2052,2,CAP5,Aug-26,2052_2,149.6535492,5.307069896,191.434811,0.042517431,,
2052,2,CAP5,Aug-26,2052_2,48.54343796,1.916754224,306.0622545,0.035642438,,
2052,2,CAP5,Aug-26,2052_2,48.54343796,1.916754224,306.0622545,0.035642438,,
2052,3,CAP5,Aug-26,2052_3,1800.805542,11.13027011,71.68773507,0.056695638,,
2052,3,CAP5,Aug-26,2052_3,1098.940186,11.55909722,80.69154836,0.060454899,,
2052,3,CAP5,Aug-26,2052_3,499.8312683,10.23654877,109.528613,0.058791528,,
2052,3,CAP5,Aug-26,2052_3,298.7867432,8.731221328,153.5989288,0.059362033,,
2052,3,CAP5,Aug-26,2052_3,150.2090607,5.819153083,233.7265417,0.059394506,,
2052,3,CAP5,Aug-26,2052_3,48.8025856,1.517113058,348.9489008,0.056000239,,
2052,3,CAP5,Aug-26,2052_3,48.8025856,1.517113058,348.9489008,0.056000239,,
2053,1,CAP3,Sep-13,2053_1,1799.359863,25.49990256,96.49492784,0.146540264,,
2053,1,CAP3,Sep-13,2053_1,1101.258667,23.36244144,105.9900292,0.137418182,,
2053,1,CAP3,Sep-13,2053_1,501.789978,16.39276731,162.094361,0.118917988,,
2053,1,CAP3,Sep-13,2053_1,298.2814636,11.30752614,193.0045192,0.093846224,,
2053,1,CAP3,Sep-13,2053_1,150.0942383,5.178208542,270.3223592,0.070009526,,
2053,1,CAP3,Sep-13,2053_1,48.5348587,-1.215224952,429.6133441,0.05073982,,
2053,1,CAP3,Sep-13,2053_1,48.5348587,-1.215224952,429.6133441,0.05073982,,
2053,2,CAP8,Sep-13,2053_2,1798.594238,17.6839899,34.75735248,0.081736881,,
2053,2,CAP8,Sep-13,2053_2,1100.477905,17.87903857,55.68779876,0.087667005,,
2053,2,CAP8,Sep-13,2053_2,498.4696655,16.04358783,106.6449988,0.092628588,,
2053,2,CAP8,Sep-13,2053_2,301.7309265,12.67645661,161.0341787,0.090193838,,
2053,2,CAP8,Sep-13,2053_2,148.4488983,5.058925452,290.4417722,0.081543054,,
2053,2,CAP8,Sep-13,2053_2,51.76534271,-0.30419171,399.2414306,0.071737606,,
2053,2,CAP8,Sep-13,2053_2,51.76534271,-0.30419171,399.2414306,0.071737606,,
2053,3,CAP2,Aug-19,2053_3,1801.697876,31.16384014,35.97853769,0.148189295,,
2053,3,CAP7,Sep-13,2053_3,1800.312378,37.33477015,49.86243044,0.186576691,,
2053,3,CAP7,Sep-13,2053_3,1101.697144,35.41450354,80.32706696,0.193895226,,
2053,3,CAP2,Aug-19,2053_3,1098.062744,29.11467915,78.7870385,0.157441234,,
2053,3,CAP2,Aug-19,2053_3,501.4466553,22.71634816,160.4594665,0.166468901,,
2053,3,CAP7,Sep-13,2053_3,498.8302307,21.75329234,204.9506887,0.197346619,,
2053,3,CAP2,Aug-19,2053_3,301.6047668,15.02642487,232.2219876,0.158457576,,
2053,3,CAP7,Sep-13,2053_3,301.178833,14.79980159,231.6438741,0.153714926,,
2053,3,CAP7,Sep-13,2053_3,150.7807007,3.95259549,344.6067456,0.136333597,,
2053,3,CAP2,Aug-19,2053_3,148.8429413,6.972593542,308.6495119,0.138384105,,
2053,3,CAP2,Aug-19,2053_3,48.69602585,-0.773039747,403.9027023,0.117756445,,
2053,3,CAP2,Aug-19,2053_3,48.69602585,-0.773039747,403.9027023,0.117756445,,
2053,3,CAP7,Sep-13,2053_3,47.53097153,-0.974971473,409.4981313,0.101588329,,
2053,3,CAP7,Sep-13,2053_3,47.53097153,-0.974971473,409.4981313,0.101588329,,
2054,1,CAP5,Aug-19,2054_1,1798.449585,34.93921032,66.24665113,0.183368515,,
2054,1,CAP5,Aug-19,2054_1,1099.989502,30.59536174,105.727295,0.182168288,,
2054,1,CAP5,Aug-19,2054_1,500.5895996,20.12405996,187.3482555,0.165785004,,
2054,1,CAP5,Aug-19,2054_1,300.5722046,13.02644839,237.2398152,0.14050239,,
2054,1,CAP5,Aug-19,2054_1,149.4473267,5.960735948,308.7469414,0.117336514,,
2054,1,CAP5,Aug-19,2054_1,48.34975815,-0.871763959,409.0362457,0.089163134,,
2054,1,CAP5,Aug-19,2054_1,48.34975815,-0.871763959,409.0362457,0.089163134,,
2054,2,CAP8,Aug-19,2054_2,1801.682861,37.17465606,35.80596529,0.178138043,,
2054,2,CAP8,Aug-19,2054_2,1100.388184,32.38806858,91.80381513,0.184171442,,
2054,2,CAP8,Aug-19,2054_2,498.5028381,22.28334121,180.9479445,0.17917504,,
2054,2,CAP8,Aug-19,2054_2,301.8828125,14.98084545,230.3772749,0.154942165,,
2054,2,CAP8,Aug-19,2054_2,148.402298,6.062491476,312.904059,0.126069482,,
2054,2,CAP8,Aug-19,2054_2,52.14876938,0.401565884,386.5401473,0.099798732,,
2054,2,CAP8,Aug-19,2054_2,52.14876938,0.401565884,386.5401473,0.099798732,,
2054,3,CAP4,Aug-19,2054_3,1798.359375,24.15766337,35.61134124,0.113313024,,
2054,3,CAP4,Aug-19,2054_3,1097.1521,24.30514859,68.79408156,0.12556694,,
2054,3,CAP4,Aug-19,2054_3,500.8347168,18.88269189,158.2623776,0.134932447,,
2054,3,CAP4,Aug-19,2054_3,298.156311,12.96086371,223.8406051,0.128088908,,
2054,3,CAP4,Aug-19,2054_3,147.3114624,5.442432335,315.4160599,0.1164973,,
2054,3,CAP4,Aug-19,2054_3,50.18120956,0.664384687,382.0772585,0.098615665,,
2054,3,CAP4,Aug-19,2054_3,50.18120956,0.664384687,382.0772585,0.098615665,,
2055,1,CAP3,Aug-22,2055_1,1799.688843,20.08650181,86.7722902,0.109427932,,
2055,1,CAP3,Aug-22,2055_1,1099.350464,18.19176689,126.1380748,0.113388898,,
2055,1,CAP3,Aug-22,2055_1,500.338501,13.38650677,197.8898971,0.113572383,,
2055,1,CAP3,Aug-22,2055_1,300.8376465,8.986213041,241.0116024,0.097155409,,
2055,1,CAP3,Aug-22,2055_1,148.8176727,4.382956196,304.3338675,0.080094311,,
2055,1,CAP3,Aug-22,2055_1,51.09237671,0.445012257,383.4935357,0.067262627,,
2055,1,CAP3,Aug-22,2055_1,51.09237671,0.445012257,383.4935357,0.067262627,,
2055,2,CAP7,Aug-22,2055_2,1801.322876,38.61922736,43.1171386,0.188963539,,
2055,2,CAP7,Aug-22,2055_2,1101.621826,32.43337968,109.9562892,0.19650006,,
2055,2,CAP7,Aug-22,2055_2,498.1994629,21.9844997,207.9990783,0.202505371,,
2055,2,CAP7,Aug-22,2055_2,298.0700989,13.64381795,261.9687849,0.174611431,,
2055,2,CAP7,Aug-22,2055_2,148.334549,5.510871749,335.8318991,0.157582268,,
2055,2,CAP7,Aug-22,2055_2,50.57852936,0.024541762,395.1336083,0.127757825,,
2055,2,CAP7,Aug-22,2055_2,50.57852936,0.024541762,395.1336083,0.127757825,,
2055,3,CAP5,Aug-22,2055_3,1799.884888,26.29781738,-27.51083555,0.103695416,,
2055,3,CAP5,Aug-22,2055_3,1100.253052,24.20331032,8.891608346,0.104391332,,
2055,3,CAP5,Aug-22,2055_3,498.7118835,18.52978721,50.70392178,0.088880706,,
2055,3,CAP5,Aug-22,2055_3,301.7738037,11.31316695,90.12142092,0.060641256,,
2055,3,CAP5,Aug-22,2055_3,149.7175293,4.857174122,199.668843,0.040440901,,
2055,3,CAP5,Aug-22,2055_3,48.6337471,-0.607234568,429.7609036,0.026977746,,
2055,3,CAP5,Aug-22,2055_3,48.6337471,-0.607234568,429.7609036,0.026977746,,
2056,1,CAP7,Sep-09,2056_1,1798.540894,27.68041249,89.78158293,0.154445266,,
2056,1,CAP7,Sep-09,2056_1,1100.177124,25.07099226,130.9257582,0.161734608,,
2056,1,CAP7,Sep-09,2056_1,502.2589417,19.25302984,202.7180986,0.170605161,,
2056,1,CAP7,Sep-09,2056_1,299.3640442,13.46430693,252.7424927,0.160363817,,
2056,1,CAP7,Sep-09,2056_1,151.7276611,7.140663355,316.819068,0.153027606,,
2056,1,CAP7,Sep-09,2056_1,48.51099014,-0.270409877,398.3710824,0.148380201,,
2056,1,CAP7,Sep-09,2056_1,48.51099014,-0.270409877,398.3710824,0.148380201,,
2056,2,CAP7,Sep-09,2056_2,1799.652832,18.11453845,95.09914619,0.100992391,,
2056,2,CAP7,Sep-09,2056_2,1101.510498,16.65522565,129.6138798,0.104872396,,
2056,2,CAP7,Sep-09,2056_2,500.4468994,14.31107795,174.3641215,0.107854709,,
2056,2,CAP7,Sep-09,2056_2,301.1301575,10.76101018,224.2759956,0.104967312,,
2056,2,CAP7,Sep-09,2056_2,148.8145142,5.605888965,302.3441249,0.100668809,,
2056,2,CAP7,Sep-09,2056_2,49.11315155,1.630248294,367.2851481,0.099004599,,
2056,2,CAP7,Sep-09,2056_2,49.11315155,1.630248294,367.2851481,0.099004599,,
2056,3,CAP6,Sep-09,2056_3,1799.535889,17.78319733,10.6134416,0.103316919,,
2056,3,CAP6,Sep-09,2056_3,1098.920044,16.54997995,36.30882442,0.110108564,,
2056,3,CAP6,Sep-09,2056_3,499.1357117,14.30739565,63.88401812,0.111943033,,
2056,3,CAP6,Sep-09,2056_3,299.6532593,11.10604891,87.71305615,0.102604337,,
2056,3,CAP6,Sep-09,2056_3,148.8445435,6.047477752,144.0673256,0.08721302,,
2056,3,CAP6,Sep-09,2056_3,51.05496216,0.855182609,228.6038644,0.069719101,,
2056,3,CAP6,Sep-09,2056_3,51.05496216,0.855182609,228.6038644,0.069719101,,
2057,1,CAP8,Sep-09,2057_1,1798.574219,21.32758092,23.50891517,0.095910982,,
2057,1,CAP8,Sep-09,2057_1,1101.815674,20.82633059,39.25919922,0.097485738,,
2057,1,CAP8,Sep-09,2057_1,499.4897766,18.14633893,84.69579622,0.097198485,,
2057,1,CAP8,Sep-09,2057_1,299.5075073,14.48462859,140.2160012,0.09430928,,
2057,1,CAP8,Sep-09,2057_1,148.9702454,6.975261034,262.8986607,0.087521687,,
2057,1,CAP8,Sep-09,2057_1,47.70786667,-0.012402593,394.1890687,0.076016476,,
2057,1,CAP8,Sep-09,2057_1,47.70786667,-0.012402593,394.1890687,0.076016476,,
2057,2,CAP8,Sep-09,2057_2,1798.601563,23.06691745,38.42268867,0.108580056,,
2057,2,CAP8,Sep-09,2057_2,1100.949463,22.25848675,70.67371304,0.115143957,,
2057,2,CAP8,Sep-09,2057_2,499.3187256,18.2946906,139.5764435,0.120530594,,
2057,2,CAP8,Sep-09,2057_2,300.8475342,13.46198997,207.7672383,0.121439463,,
2057,2,CAP8,Sep-09,2057_2,151.1021271,8.193332713,283.3458472,0.124186828,,
2057,2,CAP8,Sep-09,2057_2,49.12433243,1.646045295,370.4690417,0.120687521,,
2057,2,CAP8,Sep-09,2057_2,49.12433243,1.646045295,370.4690417,0.120687521,,
2057,3,CAP8,Sep-09,2057_3,1798.624756,20.85054309,76.1626603,0.111043277,x,
2057,3,CAP8,Sep-09,2057_3,1101.667236,29.80926244,-28.30649075,0.117347224,,
2057,3,CAP8,Sep-09,2057_3,499.3053589,19.71571221,114.7986693,0.118315741,,
2057,3,CAP8,Sep-09,2057_3,297.4523926,14.20793196,189.5738425,0.116144526,,
2057,3,CAP8,Sep-09,2057_3,148.6824188,7.84469444,263.4360996,0.09914996,,
2057,3,CAP8,Sep-09,2057_3,47.77819061,-0.269512068,398.5949542,0.070921689,,
2057,3,CAP8,Sep-09,2057_3,47.77819061,-0.269512068,398.5949542,0.070921689,,
2058,1,CAP2,Sep-14,2058_1,1801.024292,39.21846927,63.23449336,0.2058279,,
2058,1,CAP2,Sep-14,2058_1,1101.744019,35.16994986,116.721242,0.220720903,,
2058,1,CAP2,Sep-14,2058_1,500.5730286,24.43003782,205.3259844,0.224823575,,
2058,1,CAP2,Sep-14,2058_1,299.4315796,14.61027221,272.0435489,0.206635851,,
2058,1,CAP2,Sep-14,2058_1,149.9457092,5.531565191,343.2078905,0.185648702,,
2058,1,CAP2,Sep-14,2058_1,49.51274872,-0.022634932,395.0958073,0.159068872,,
2058,1,CAP2,Sep-14,2058_1,49.51274872,-0.022634932,395.0958073,0.159068872,,
2058,2,CAP7,Sep-14,2058_2,1798.489258,27.73320113,24.45513848,0.125929115,,
2058,2,CAP7,Sep-14,2058_2,1100.489868,22.10332888,94.30571452,0.123503864,,
2058,2,CAP7,Sep-14,2058_2,501.842926,17.1031248,143.8382246,0.113401031,,
2058,2,CAP7,Sep-14,2058_2,300.1316528,11.72786112,186.0305625,0.093048293,,
2058,2,CAP7,Sep-14,2058_2,149.3085785,5.460229495,259.4662871,0.065905433,,
2058,2,CAP7,Sep-14,2058_2,50.6976738,-0.081780784,396.846451,0.052930759,,
2058,2,CAP7,Sep-14,2058_2,50.6976738,-0.081780784,396.846451,0.052930759,,
2058,3,CAP2,Sep-14,2058_3,1801.632324,29.43106676,98.33302078,0.172026643,,
2058,3,CAP2,Sep-14,2058_3,1099.404907,31.16793294,98.2462403,0.180849952,,
2058,3,CAP2,Sep-14,2058_3,499.530426,21.25843059,192.2785155,0.182543949,,
2058,3,CAP2,Sep-14,2058_3,299.0367737,12.95283416,263.306433,0.171166469,,
2058,3,CAP2,Sep-14,2058_3,149.5849762,5.161989631,334.3913298,0.148356254,,
2058,3,CAP2,Sep-14,2058_3,49.38773346,0.10766996,389.9583866,0.066148881,,
2058,3,CAP2,Sep-14,2058_3,49.38773346,0.10766996,389.9583866,0.066148881,,
2059,1,CAP3,Sep-14,2059_1,1800.495972,15.60822517,50.57008673,0.07508334,,
2059,1,CAP3,Sep-14,2059_1,1101.261108,16.10498721,60.36140136,0.079605567,,
2059,1,CAP3,Sep-14,2059_1,502.1885376,14.52292147,120.6867417,0.08751471,,
2059,1,CAP3,Sep-14,2059_1,298.75354,11.72853659,161.0181367,0.082694449,,
2059,1,CAP3,Sep-14,2059_1,150.989151,7.131915203,260.7239255,0.087758765,,
2059,1,CAP3,Sep-14,2059_1,49.37469101,-0.08973052,396.2560982,0.08594574,,
2059,1,CAP3,Sep-14,2059_1,49.37469101,-0.08973052,396.2560982,0.08594574,,
2059,2,CAP7,Sep-14,2059_2,1799.989258,4.660571605,-200.0846232,0.012548606,,
2059,2,CAP7,Sep-14,2059_2,1099.059326,4.496805473,-207.8854153,0.011942872,,
2059,2,CAP7,Sep-14,2059_2,501.6345215,4.114376523,-287.1664167,0.009635049,,
2059,2,CAP7,Sep-14,2059_2,300.2585449,3.643892565,-586.1012962,0.005919939,,
2059,2,CAP7,Sep-14,2059_2,150.0507202,4.448504532,-1349.542788,0.004059303,x,
2059,2,CAP7,Sep-14,2059_2,51.40818405,2.208397944,-369.7883057,0.00460003,,
2059,2,CAP7,Sep-14,2059_2,51.40818405,2.208397944,-369.7883057,0.00460003,,
2059,3,CAP8,Sep-14,2059_3,1799.505981,18.41159153,-0.135210064,0.077270499,,
2059,3,CAP8,Sep-14,2059_3,1100.25,17.76850758,30.00085286,0.080702781,,
2059,3,CAP8,Sep-14,2059_3,498.4480896,15.57437042,92.81795967,0.085517907,,
2059,3,CAP8,Sep-14,2059_3,301.694458,13.31426382,139.8927546,0.086642677,,
2059,3,CAP8,Sep-14,2059_3,148.5379486,7.179215499,255.605616,0.085783971,,
2059,3,CAP8,Sep-14,2059_3,51.89155579,0.658444184,380.7560968,0.086692702,,
2059,3,CAP8,Sep-14,2059_3,51.89155579,0.658444184,380.7560968,0.086692702,,
2060,1,CAP7,Aug-26,2060_1,1801.420288,33.65551133,64.96249962,0.175482134,,
2060,1,CAP7,Aug-26,2060_1,1101.795532,31.34480369,103.9366284,0.185485275,,
2060,1,CAP7,Aug-26,2060_1,501.1665039,23.13489897,184.0525731,0.188799979,,
2060,1,CAP7,Aug-26,2060_1,298.9189453,15.27313556,250.0615594,0.18147364,,
2060,1,CAP7,Aug-26,2060_1,151.7368622,7.057294909,327.0843251,0.181345462,,
2060,1,CAP7,Aug-26,2060_1,48.52036285,0.708030675,386.5257913,0.161761264,,
2060,1,CAP7,Aug-26,2060_1,48.52036285,0.708030675,386.5257913,0.161761264,,
2060,2,CAP2,Aug-26,2060_2,1800.588501,25.29871459,39.47101491,0.120156208,,
2060,2,CAP2,Aug-26,2060_2,1099.610718,24.25086687,75.89333233,0.128301869,,
2060,2,CAP2,Aug-26,2060_2,501.5933228,20.55296206,134.8284026,0.133497707,,
2060,2,CAP2,Aug-26,2060_2,300.0359802,14.92977023,199.554147,0.12887035,,
2060,2,CAP2,Aug-26,2060_2,150.2555389,7.693767892,288.9149357,0.123179167,,
2060,2,CAP2,Aug-26,2060_2,49.38333893,0.216354663,389.7843063,0.112686818,,
2060,2,CAP2,Aug-26,2060_2,49.38333893,0.216354663,389.7843063,0.112686818,,
2060,3,CAP6,Aug-26,2060_3,1800.562866,31.83089769,31.40529018,0.148675867,,
2060,3,CAP6,Aug-26,2060_3,1101.02356,28.22959813,88.25800879,0.156566937,,
2060,3,CAP6,Aug-26,2060_3,502.1759644,20.65191679,174.0424512,0.1589762,,
2060,3,CAP6,Aug-26,2060_3,298.6291504,14.22153992,238.4703088,0.154322317,,
2060,3,CAP6,Aug-26,2060_3,152.1112366,6.392952143,321.9323599,0.148534153,,
2060,3,CAP6,Aug-26,2060_3,48.64346313,-0.190677749,397.1708438,0.141134404,,
2060,3,CAP6,Aug-26,2060_3,48.64346313,-0.190677749,397.1708438,0.141134404,,
2061,1,CAP2,Sep-16,2061_1,1800.806641,6.145531111,84.08776384,0.032490707,,
2061,1,CAP2,Sep-16,2061_1,1101.923462,6.641092227,85.02398832,0.035055401,,
2061,1,CAP2,Sep-16,2061_1,498.1140442,6.636779904,112.7675682,0.038369716,,
2061,1,CAP2,Sep-16,2061_1,299.166748,4.60251463,201.8941883,0.039272026,,
2061,1,CAP2,Sep-16,2061_1,147.925766,3.20307356,251.6597118,0.036953922,,
2061,1,CAP2,Sep-16,2061_1,50.34046173,0.539279861,367.0864532,0.036546372,,
2061,1,CAP2,Sep-16,2061_1,50.34046173,0.539279861,367.0864532,0.036546372,,
2061,3,CAP3,Sep-16,2061_3,1799.997314,28.70497406,93.88881059,0.164283127,,
2061,3,CAP3,Sep-16,2061_3,1100.062256,27.73693677,107.558333,0.166000668,,
2061,3,CAP3,Sep-16,2061_3,499.5292969,19.20099466,195.1960267,0.166400378,,
2061,3,CAP3,Sep-16,2061_3,299.9870605,14.43380655,233.4723651,0.15442148,,
2061,3,CAP3,Sep-16,2061_3,151.7855835,6.675386211,310.383416,0.138368029,,
2061,3,CAP3,Sep-16,2061_3,49.96251297,0.165368302,388.263103,0.114718519,,
2061,3,CAP3,Sep-16,2061_3,49.96251297,0.165368302,388.263103,0.114718519,,
2062,1,CAP7,Sep-15,2062_1,1801.968506,11.20674917,150.5019992,0.07603264,,
2062,1,CAP7,Sep-15,2062_1,1100.00061,9.514575269,212.6645936,0.086827492,,
2062,1,CAP7,Sep-15,2062_1,500.0309143,10.7243563,221.7001305,0.102531728,,
2062,1,CAP7,Sep-15,2062_1,297.9147644,9.488779432,250.2372995,0.108604125,,
2062,1,CAP7,Sep-15,2062_1,150.5390015,5.878274952,311.2515689,0.116111957,,
2062,1,CAP7,Sep-15,2062_1,51.48621368,1.567099496,373.6857793,0.11864585,,
2062,1,CAP7,Sep-15,2062_1,51.48621368,1.567099496,373.6857793,0.11864585,,
2062,2,CAP3,Sep-15,2062_2,1801.074585,17.65956526,118.7963886,0.107592197,,
2062,2,CAP3,Sep-15,2062_2,1100.748413,16.88920965,147.0960841,0.114607998,,
2062,2,CAP3,Sep-15,2062_2,499.1511841,14.8926871,188.9419816,0.121515479,,
2062,2,CAP3,Sep-15,2062_2,299.6451111,12.23179134,231.4928088,0.12565287,,
2062,2,CAP3,Sep-15,2062_2,151.4357452,6.244261291,305.3513272,0.117685158,,
2062,2,CAP3,Sep-15,2062_2,51.73212051,1.100122377,376.4566892,0.101627597,,
2062,2,CAP3,Sep-15,2062_2,51.73212051,1.100122377,376.4566892,0.101627597,,
2062,3,CAP3,Sep-15,2062_3,1798.850586,13.39788513,102.1449885,0.076048162,,
2062,3,CAP3,Sep-15,2062_3,1102.041626,12.07786459,138.3321329,0.077954867,,
2062,3,CAP3,Sep-15,2062_3,501.6474915,7.784734195,188.3902037,0.061836649,,
2062,3,CAP3,Sep-15,2062_3,301.7365417,4.973685509,219.4969781,0.046152966,,
2062,3,CAP3,Sep-15,2062_3,149.2985687,2.196611821,298.138035,0.037015412,,
2062,3,CAP3,Sep-15,2062_3,51.39902878,-0.380733291,420.1509598,0.023366915,,
2062,3,CAP3,Sep-15,2062_3,51.39902878,-0.380733291,420.1509598,0.023366915,,
2063,1,CAP2,Sep-15,2063_1,1801.577271,16.50194202,46.11624024,0.078283869,,
2063,1,CAP2,Sep-15,2063_1,1099.850464,15.48877731,95.05031225,0.08543931,,
