Km1_CO2,Km2_HCO3,Km2_PEP,Km6_CO2,Km6_O2,Km6_RuBP,Km7_PGA,Km10_DHAP,Km10_GAP,Km12_DHAP,Km12_E4P,Km14_GAP,Km15_GAP,Ki18_Pi,Km18_ATP,Km18_Ru5P,Km33_NADP,Ki57,Vm2y22,Vm3y22,Vm4y22,Vm5y22,Vm6y22,Vm7_8y22,Vm12y22,Jmaxy22,Vm33y22,Vm35Mc_OAAy22,KaRac,tao_ActRubisco,Perm_CO2,gm,BBslope,MRd,Vm2y23,Vm3y23,Vm4y23,Vm5y23,Vm6y23,Vm7_8y23,Vm12y23,Jmaxy23,Vm33y23,Vm35Mc_OAAy23
1.57430918826917,2.40965189816014,1.16499024305923,1.48642433791353,1.18351309786907,1.18326051351645,2.06572446350863,1.35246507444865,1.08080924324867,1.5432744142598,1.19833040835902,2.92765701866325,1.17184038188253,1.23033607636393,1.5985149778554,2.00676808045659,1.48370998700159,1.26569136115335,1.81787497863605,1.8162799914669,1.18723575622004,1.3752544295391,2.22551888478995,1.17009445374558,1.75436094170991,2.32374636915978,1.50349929731162,1.1526570225555,1.08464477524698,1.18040786092825,1.49465336171477,1.1383635149856,1.06284142498886,1.4799327017938,1.83220353007857,1.20435877522394,1.38019529777779,1.16093674683839,1.45121943195237,3.05600823412162,1.77511424579193,1.52910067236355,1.09554636782683,1.74407945961492
1.08114639177928,1.2797359228187,1.16053906814033,1.57128975443105,1.14889039937049,1.27666924838642,1.14337615257067,1.41331597249641,1.47573716769303,1.39968114306889,1.14921108349832,1.27979513567912,1.25048182516243,1.42068072796379,1.30396928661185,1.04704533263458,1.11217518191923,1.31668502701712,1.23670374184332,1.2377281899499,1.19869436284019,1.19495453181872,1.20855854203255,1.34676430093807,1.28871221335671,1.12593210756373,1.21070816143037,1.5522979493927,1.24495113802298,1.36793516110441,1.45201904856782,1.0191388579859,1.09329149215844,1.11817500725403,1.16487689523924,1.24843484861773,1.07092672745936,1.3165825110452,1.11072083571125,1.75322448923794,1.18830389333239,1.36795954749875,1.34089415869549,1.12559317747427
1.19969392992464,2.67540667269054,1.84677613840557,2.20288756172786,1.85937404519574,2.84121073773531,2.25189594855378,2.35869861097074,1.48439790187835,1.87095814665739,1.89202742232554,2.54444656832453,2.38807761492702,2.6340939161004,1.26056968236329,1.52587660963942,1.36170865751604,2.87096724253797,1.62806907766117,1.42535901904221,1.45165244227823,1.23099823968163,2.11450660075785,1.46591607919897,2.11456521840151,1.76156791687882,1.71584792228182,2.03406254511103,1.71739413901253,1.80274884346541,1.85137792338944,2.26029189093066,1.34272776443571,1.33218081036359,2.13827677818718,1.37870826176189,2.04089906011335,2.67238456321875,1.71425816301269,3.09072176839418,2.16422649394338,1.17802974653239,1.50695271377588,2.52742486101762
1.23330678196993,1.28598604471128,1.33423678389022,1.06122981213484,1.33795915181218,1.2841568403599,1.14009797073264,1.17862261208479,1.87703109363397,1.31700077948067,1.45655220375605,2.14652322983904,1.45594906103765,1.19497843906678,1.34035253312248,1.31624248408194,1.237790023255,1.22839575750277,1.15521335090743,1.13491668134046,1.0413251758819,1.40642474780587,1.0691406015229,1.14393103380033,1.36385726283366,1.16033025477268,1.28208743248273,1.12843361355496,1.17928872384642,1.31459491863158,1.63776787983999,1.14239223724547,1.09384270853814,1.18280767704681,1.16633823218623,1.49867405064231,1.4776148245758,1.21906757541773,1.1312804826355,1.19820906316278,1.13451070856263,1.1768220049476,1.29230616648803,1.75870481144333
1.23977580767967,1.11029491083173,1.06757164810267,1.14851809711436,1.24559309947161,1.08011857196232,1.25995546924184,1.35368856832375,1.3587849524378,1.18121075095384,1.36510093194945,2.07716939371941,1.17151374554575,1.10854030452949,1.71145785308358,1.83995179690058,1.28496582734293,1.26606089373719,1.03728019654615,1.16578940613419,1.21583557721759,1.27130024609748,1.15306451539016,1.65311944129184,1.18086195614672,1.31839280647731,1.16291721238149,1.23806056112688,2.44636134179038,1.17971634600176,1.17703480918367,1.23656853315369,1.07799239681393,1.43489992214113,1.11001156757172,1.10187885859575,1.11424127592281,1.04629026780415,1.5903075090777,1.56063512364213,1.97203285874782,1.12316320062216,1.42770052061887,1.3537054863604
1.20823285852009,1.54140541384788,1.19617844555755,1.35294824569305,1.18992758199373,1.94594611375754,1.93340206201597,1.33482776935377,1.5189016895422,1.26211726449469,2.05760834380185,1.76450145899415,1.26797282184114,1.37367874193138,1.92597302422789,1.21700340096659,1.34538936808095,1.46857761433582,1.15082325158015,1.03315444349948,1.51286927209644,1.78271542779423,1.59109547225781,1.30057349365558,1.81939119030135,1.9495059116134,2.41759696098834,1.1204361574126,2.32007299843275,1.21284904242647,1.36476668987591,1.42080786047586,1.2165753322606,1.23175050174134,1.20388665432092,1.22016683729435,1.34716347966041,1.59009547414308,1.81676157532031,1.19354469329588,1.59157743204834,1.18669282524129,2.45334723657201,1.15838609658731
1.10594560986039,1.13286200775186,1.16143118635664,1.09488926786736,1.09489183746313,1.13542508104351,1.14227272272117,1.14378140868221,1.2531436903117,1.08212822925178,1.20986605749824,1.17386459071467,1.21935053569118,1.22559984801194,1.18697386029377,1.03318837459485,1.14492224816503,1.15591328010206,1.05477835906361,1.17991097866223,1.15619715245329,1.06312939970954,1.05308952224418,1.18612027724728,1.15817613012457,1.12758954123931,1.17394332652556,1.10368401663491,1.17522244937902,1.17743533361348,1.23166922288303,1.0690350079927,1.03446827591948,1.15869396899308,1.07234125298384,1.23006624782439,1.06440500059068,1.12734169338448,1.11937249978427,1.15199909086909,1.20072144023169,1.11565967275137,1.06144061987203,1.08061878355938
1.32923885640992,1.10342513661716,1.24250814067539,1.16290625700965,1.14700647712912,1.33305977969213,1.22704567052703,1.34600223863313,1.19793594256561,1.07416145007466,1.37273535452086,1.06315059324672,1.27852828618771,1.35725601427374,1.16824901489319,1.33537007608877,1.32047008142977,1.72863005561141,1.28550133799375,1.63838633614897,1.13081139659825,1.22843577919463,1.16120714301443,1.22590798214207,1.65527698357788,1.10824029033815,1.23226424116671,1.48581456418436,1.30962380183926,1.36355869064345,1.25629251637005,1.19448116648587,1.07562446529604,1.07003932519185,1.3894781264611,1.16929409864765,1.2109858706232,1.30143629896646,1.19120399858905,1.07020517135258,1.30727033555683,1.26304430708204,1.67618988337486,1.06784620374064
1.11053207281488,1.11868109060592,1.08373729974621,1.14772830773551,1.17729743442635,1.1521401649523,1.16103409282572,1.12879678373379,1.06275373760964,1.06846196487444,1.21063681750492,1.09604947492747,1.09859985862394,1.11247678428532,1.07296302377018,1.09775484599044,1.04732558353025,1.03424717761694,1.14362530504161,1.17696524024419,1.06831712096711,1.06108502836766,1.04171894186143,1.15094007004339,1.07141247582836,1.06962968820635,1.13935780043627,1.09312159848437,1.08934851618593,1.19692590286171,1.07909722081682,1.04163373812476,1.03569407780555,1.14781366010585,1.13582954154424,1.4280380179007,1.08465352531028,1.04862594854493,1.04742172201117,1.03383764572093,1.05572672440256,1.11974640869843,1.08998366216814,1.08077078498887
1.49081934266319,1.4145704103896,1.89531316669603,2.31224256374643,1.90112601463713,1.69224675070556,1.47242156955746,2.96120612244987,1.47999199774133,1.24932739289238,1.84287010476243,3.06915259417191,2.76387005322483,1.41399043711723,1.29492604702972,2.16496283664189,2.07322872930002,1.53706721470347,1.68792471114117,1.28629845498909,2.41159448260177,1.07388171361779,1.56205779623507,1.68056192479294,1.35030655550859,2.65784138284149,1.43305084557168,1.38831796176913,1.11740396563723,1.5044295137594,1.59151870364969,1.20064589014216,1.14046971542797,1.12115062166967,2.39209869926098,1.93239351728715,1.80015312540186,1.20249989725018,1.12577444844885,2.06908116542175,3.17653952362664,1.14082345989601,1.89085070354691,1.46666318064605
1.5885019078813,1.30347754117679,1.17795949957744,1.83220014220954,1.57807256394399,1.73232702169751,1.40833387023392,1.78356876283191,2.06505780482958,1.41336021287703,1.65159172964041,1.29406489621337,1.3172419812331,1.43359036120903,1.15624991011416,1.20099412351522,1.23077813549116,1.15258527786378,1.15096972460333,1.19616304238829,1.24442103348482,1.46727559509026,1.43721880189677,1.24716388318148,1.12478364889492,1.62297339486441,2.19497901497469,1.61015290648165,1.21876032316058,1.20624556472524,1.3115976362502,1.8715446520396,1.08604945795535,1.06867720920447,1.06156833031048,1.5406147912894,1.24634040116143,1.09961063844518,1.15874632429753,1.42735496015564,1.18809758276825,1.83031844851129,2.60781982077698,1.5605788502031
1.17088618623053,1.10294303521824,1.12156349522665,1.4220586607832,1.30474984015534,1.08433624866641,1.16565254329939,1.22674510296907,1.19416048576928,1.0520819987541,1.49757273219322,1.22233643789325,1.12119207993808,1.2228491300075,1.07870503998946,1.03953336012379,1.10691036880986,1.18938888534806,1.10631142694729,1.34000216450973,1.13272060057036,1.09391932471654,1.28370987342895,1.11280674230511,1.25215243383749,1.26985498917769,1.1727379539544,1.27561142327847,1.12893625096491,1.02371150842078,1.10975558022862,1.75278500752355,1.03518116826256,1.15418694091507,1.08658177812118,1.04784909071201,1.13289027163925,1.12182551987154,1.16761798700254,1.05361789262343,1.09021097365783,1.06049001687783,1.35101238507175,1.16523528212948
1.31147407169978,1.48199312186788,1.92678946588682,2.12562740594304,2.08766103040079,1.49059724902975,2.26567798080937,1.81045929542731,2.12100336767192,1.81807213523166,1.94472799773544,2.00495310571844,1.47612687445228,1.58381814299396,2.96553010654039,2.39258583452284,1.14006703082581,1.92265106840188,1.29586759737689,1.1863714440453,1.92718079601645,1.45283746073691,2.38182005465762,1.1246839747689,1.25999874546019,1.33573107715605,1.40356353828564,1.54582522992913,2.12862757836373,1.44124963432157,2.71560034682735,1.30522324593826,1.15712687352289,1.53893526189862,1.36825138065145,1.37889082001714,1.5861170087195,1.21437727667401,2.00756298039759,2.46235106181019,1.44619449514271,1.86535940556291,1.3930206511782,1.64335674383929
1.18538826407016,1.55730685099106,2.64888678597202,1.98562316130935,1.62192573671825,12.3461567690424,1.37658381847088,2.47586276396113,4.03099769631554,1.63111137204836,1.81813851122163,1.41687026198593,2.28396019011609,2.64671468306814,1.89049613827971,1.23185478752186,2.53710087749383,1.4370785315599,1.04639203031134,1.89394205098345,1.78879992504647,2.77315102482275,3.84364748340926,3.53023723028576,1.52090762969667,1.2560627886723,1.66886785458187,4.39323115041833,2.33790174772797,4.30384324047569,1.58430612092307,1.17048267796471,1.14233721816538,2.91859276594891,1.32117325761849,2.408328251693,1.61986878436657,5.38225040960972,1.07425958549465,1.69058837139343,2.16998475869651,1.41859323165572,1.28217233566132,2.83030983745045
1.00020015752217,1.0004047291383,1.00004796326741,1.00013060927408,1.00021835122404,1.00063650041061,1.000179127204,1.00055465589867,1.00060007941449,1.00061423907974,1.00040044196903,1.00071280295351,1.000309076639,1.00041375153009,1.00082602743537,1.00029303194795,1.00063581378785,1.00078780826064,1.00049528920887,1.00010204270918,1.00017173346817,1.00005156139949,1.00013465222153,1.00016901027423,1.000087523508,1.00059284967306,1.00009065427968,1.00041804748047,1.00098686244758,1.0003268447656,1.00040700630035,1.00031761505402,1.00015569178477,1.00043150378276,1.00054691407068,1.00058068024899,1.00038969549945,1.0001351622843,1.00092927773565,1.00043377125279,1.00014654192624,1.00018220126021,1.0002727409102,1.00005706537597
1.23810488966843,1.09513417102665,1.13666413148791,1.08041128464944,1.04756233886012,1.13831562802734,1.16823852142188,1.09814939597254,1.21577853416374,1.07550873868137,1.1403648838489,1.3093710026026,1.08033451319899,1.05839415007884,1.04969155724869,1.31768265319209,1.07319625394511,1.09665620377199,1.10266976486091,1.08579761639156,1.05563423752168,1.23349326699254,1.13668154447762,1.17578677791847,1.05899108268986,1.10434095432796,1.27080640537584,1.14342446094835,1.14992323673495,1.15130086415031,1.13140141204058,1.21167748775411,1.03263530609884,1.19290349922328,1.08947685812456,1.09020542585593,1.07605792755204,1.16719748444695,1.07633925992749,1.16136850065441,1.04170611579435,1.10943835230106,1.17394831765804,1.05494251029999
1.17183538309619,1.18845219901134,1.14905610041585,1.14187177751279,1.42986977394383,1.1029017945004,1.36917672763424,1.33850300295865,1.20568031792026,1.56111616542212,1.41392042050289,1.20817562499939,1.19101440558685,1.33879459113578,1.49075691812285,1.2314279725968,1.16909189300129,1.20323276226674,1.22345526199035,1.21692010277993,1.3734924643386,1.22988528113147,1.21416095603913,1.109071344864,1.23912029974765,1.21379729710147,1.13052151812555,1.17443380323484,1.12744188473625,1.28194994406702,1.74274549230683,1.05823136898325,1.06317259793107,1.3093018493055,1.07204902700748,1.34190514699695,1.28942188462745,1.37842440401426,1.04280695979363,1.15197940611526,1.21248835550924,1.3570931234271,1.19640999949505,1.05105420156225
1.17429920471894,1.08486288921518,1.13619613232077,1.12549695339852,1.05223355706956,1.14561975498047,1.20332994441666,1.08065021631517,1.17223813716919,1.12897982741233,1.07854710114251,1.15258745483947,1.2762182508599,1.08437292056551,1.18933748153894,1.1337756021717,1.08131178964397,1.37146294839775,1.22767578865501,1.11882555146427,1.07478825312264,1.07209322504833,1.15438298221271,1.08846534479491,1.08379293670598,1.06950253546396,1.14794605839668,1.15722908928871,1.10085535038705,1.18238124998751,1.22185585233807,1.07291170391951,1.07829690221321,1.18980923010687,1.1038592737282,1.11359617927824,1.13979366489551,1.18245087087644,1.08230790278138,1.16801723789714,1.13608283632739,1.02660073220132,1.29261857089836,1.15528408091094
1.33483831410246,1.13447865322122,1.13099763052679,1.24748202436507,1.22947907770941,1.76656710455895,1.28235848646362,1.07379347053715,1.91822343322629,1.12611351689204,1.32633244887868,1.32166627053211,1.1581357119708,1.05255611124539,1.19476251776058,1.56944197610456,1.51737759639395,1.30394412380141,1.1492797727074,1.09070788739112,1.17183496636904,1.44859330683969,1.40311724414236,1.04858986155314,1.07829569955788,1.29997096422515,1.11984967121365,1.40664408459331,1.10373431539789,1.37222981939341,1.25700002528531,1.19036631437238,1.02600832712845,1.08556786962969,1.32940730629165,1.11092227558619,1.47198363181968,1.59487228666284,1.11607051589798,1.14288939045759,1.14329676488417,1.36996019189716,1.08577496013608,1.05231355856052
1.23469423286611,1.32849412847053,1.26985116272278,1.20408723543724,1.19709109323774,1.14186523981213,1.6465540696457,1.1668356594225,1.23157983285126,1.43793001391893,1.03206069847684,1.17940301243689,1.34629608171102,1.33132882055076,1.3792115277822,1.65352372397705,1.28406675627154,1.18569658295979,1.15985086550751,1.19228135587049,1.049265932865,1.09544868259115,1.12573831050873,1.19272892836817,1.09542229707189,1.14072680430836,1.53967001610212,1.31279893701334,1.08419481476097,1.25659877558685,1.37723414591543,2.3696451997881,1.11412301286325,1.07561145940233,1.32451960791052,1.10756517727967,1.1799467351738,1.347407158894,1.31704371186107,1.42400043025317,1.36541440584516,1.19103121778927,1.50210310961383,2.20577279968264
1.26320221919875,1.3935670569637,1.19947894918222,1.27286259525563,1.43178601898955,1.22460956733411,1.15986397647189,1.5209429207893,1.25925079027565,1.19596192693937,1.20324797380136,1.42566909448471,1.12933101984771,1.15589373480598,1.62318965010624,1.39364700664108,2.13690714883729,1.51863943707009,1.15581810601585,1.0834467389503,1.48741900872118,1.3960954228147,1.33684546745653,1.17232932788302,2.3219574896602,1.16392885778652,1.06796870207148,1.44164322331178,1.06745819551283,1.4583032442413,1.46867525698707,1.77786749749732,1.09374014971527,1.17832758865936,1.06129150911265,1.08580516178674,1.11022148787207,1.17528109209306,1.1110477254682,1.1090871445114,1.14006454184263,1.16272418781533,1.16543079262519,1.38207013225912
2.65681078020857,2.19874073176849,1.50531201827343,1.56795101703162,1.25233010256605,1.7740902976875,3.3238197878247,2.18597926551622,1.60148436939641,1.68769993387117,1.54362615049386,1.30561740404787,1.77959497256234,2.00645887406517,1.59201812203414,1.7464662905289,1.67245488668737,1.8494911735127,1.9933324860475,1.29402059318145,1.62862801477231,2.33247229163593,1.36474711858011,1.32444951705185,2.43291542178944,3.03417980223742,1.22724450049244,1.57266175794581,1.86233120096689,2.76773885700042,1.74333905146512,3.01604086463893,1.27235685728217,1.65700354703181,3.66508686076039,1.27451447985099,2.35906376652533,1.4293315827766,1.18004412801738,3.3558885709829,3.9148655916781,1.23567708848374,2.17332745305191,1.56993147121303
2.30224796061522,1.45684213563752,1.48395293769745,1.8476909253188,1.45951240210749,2.57228718833629,2.31951897129803,4.1778550082723,2.20497654909981,1.99966619984922,1.30144682506519,2.3851767110766,2.50502334637897,2.26140019917803,1.49413652515336,1.56642759684211,1.57151828408703,1.99036230645968,1.28879065000573,1.81712857171519,1.85048265171887,2.20292464245228,1.18171570859557,1.93727585092342,1.923728047034,1.35772748639476,1.47920207328965,3.34577789741503,1.41548823012341,2.50906407547608,1.55413214931504,2.30135418612952,1.12016132647858,1.81025484443448,1.90951825236052,1.27779717582402,1.48333622539446,1.39736624198381,1.49100171823699,2.19467985004102,2.70139578731704,1.25140863414682,1.2538904653929,1.56349193429891
1.15836694758126,1.11044849123003,1.06307582538136,1.05041055811471,1.10705288443486,1.09691629456205,1.15594324504007,1.07918072693293,1.0615499671394,1.17891891262017,1.0432985262127,1.10750687206261,1.10152971957013,1.12499636295852,1.13717653674734,1.19275710769186,1.11631087435169,1.08808803216539,1.12175512843656,1.08323420895987,1.0427874919061,1.08663934608561,1.11559779372032,1.12990535791599,1.12217984384635,1.08604282845637,1.10761644494405,1.04917551701139,1.03132057348855,1.0359439225277,1.23623086960131,1.12248784331238,1.04111783478616,1.06496361112719,1.10604587888146,1.06407759053555,1.09555914982915,1.03962505073634,1.12664635384931,1.07637999590689,1.09426641295476,1.13026745509893,1.05020591160443,1.03195721641896
1.22324780786435,1.07375242173665,1.04838173891913,1.08081268865581,1.20512084375392,1.04430435861986,1.15342688379322,1.28561060456958,1.10238524329922,1.04549042474883,1.07287273341201,1.23103232971657,1.23433061438279,1.08351381723347,1.16644368537659,1.10531287977128,1.07034668242709,1.08652930856891,1.12864836578997,1.09936302858553,1.05451138600528,1.09995725616479,1.10929733800853,1.25545265831473,1.08152667076686,1.22401931912588,1.12714543594276,1.06761622132242,1.22981155870505,1.12573474205458,1.11681543222359,1.07904058217344,1.02310811083173,1.03735048400168,1.11384853573353,1.28306707666129,1.26432791262939,1.05289924759235,1.04233816053323,1.11798475282842,1.10404730506236,1.03088201512153,1.10802881681285,1.08458105577615
1.3072971255321,1.3072538588604,2.05828471063413,1.204189773403,1.30812030994736,1.17177498609717,1.63904717613759,1.55167314853475,3.15849089989093,1.20928586580376,1.26123811716979,1.77243822063992,1.7808634004015,1.57522907862912,1.66714004077602,1.43068865458584,1.376760347649,1.40642020723921,1.47611685406,1.57355334668127,1.10704497701704,1.08808850203619,1.56374402135958,1.03991551618199,2.04799376811592,1.61953973321883,1.37681935708651,1.44458575453852,2.49989790155554,1.1460102011343,1.4222340860758,1.30964497044913,1.09921739954596,1.29139117045292,1.74837900911421,1.6910919393378,1.35091928458346,1.40202274497437,1.13427162701881,1.39155090007443,1.32449110717291,1.26239352484502,1.27713413890643,1.47612898719009
1.15271788151818,1.26214425660228,1.09619935395384,1.08009770548121,1.29656825292456,1.48574251731799,1.29725595546862,2.33965623735723,1.27831440289845,1.3100431047348,1.32362855461819,1.66480070497129,1.51002212516047,1.16036831844497,1.28801805598958,1.11204777610004,1.63651436738325,1.09905299025039,1.25248040094507,1.9370888937113,1.4361971222589,1.26055718402298,1.66957999184125,1.68184080729248,1.23404589653583,1.23673255031678,1.5135240485369,1.14262122024519,2.43817277638551,1.49180379847023,1.27248954673396,1.24227161213704,1.08001769828984,1.17967811242331,1.06624236756604,1.90022558470492,1.0893170191316,1.12295983926823,1.02486669956501,1.15745879631662,1.24452455386826,1.72560298978989,1.22783477506589,1.95066779376643
1.75123139081796,1.15390438071923,1.37654427950852,1.35661672735685,1.1452380591145,1.23292741582437,1.17137000955044,1.18755115536058,1.23457955469949,1.25526514149285,1.28237419329406,1.28928031772762,1.64443567249903,1.20092107694839,1.44935873387529,1.29501067309728,1.16707348983697,1.17831427191399,1.17324042996629,1.04355605457896,1.07713546949425,1.58853143080617,1.12686415053032,1.64915931295075,1.11857130926122,1.10650853250716,1.27935584424572,1.25095203902189,1.52016906299242,1.2736653947723,1.40396831842756,1.16148257063,1.04497393575927,1.16149047762942,1.04942198608304,1.55741803416309,1.11929030273381,1.16723711337415,1.14658577481525,1.49869424789103,1.24700172301698,1.35697072888314,1.58198661452695,1.45995282627135
1.18142225983891,1.14813663471607,1.28986213519279,1.32714057539055,1.50298869441776,1.62007195196879,1.52551094012028,1.27183714993678,1.32423127166612,1.30775247380319,1.47184979165509,1.34632176285125,1.38033125680933,1.18885635852143,1.57845356637825,1.41489763086354,1.26665056483927,1.43674078812265,1.22660840498987,1.55538023666543,1.19603000717928,1.15034616721615,2.18477452163462,1.41514778042553,1.29448122319654,1.63162231964457,1.59977492611591,1.03387028533762,1.30674960090109,1.76223937319238,1.52321861109869,1.25413815412895,1.14170046915187,1.08626583196444,1.24217757765506,1.12139520054911,1.10052965718855,1.4788693043565,1.2483659952007,1.45989344690051,1.63146237424427,1.08269946772486,1.21427148847739,1.21708429452799
1.69983782607711,1.1954840467485,1.24829851321812,1.37500620319166,1.50239199660443,1.493459847849,2.62965284358305,1.4505874807652,4.66697990947932,1.21717132276882,2.47360549644309,3.82474156710201,1.29954024165881,1.77907692499071,2.7444825993622,1.098962706069,2.71614716988113,1.75750255553642,1.43048469249596,1.56752304913303,1.86080735599262,1.25625883972427,1.95894610261762,2.2204934972371,1.43285254693621,3.20381136611316,1.43214557433884,2.36375650530644,2.02226045462136,1.38071431984868,1.34026737354367,2.28006076483197,1.16589891813166,1.65031417530342,1.13518222833033,2.14885122787149,2.1171263824073,2.16920660448697,3.74118614821982,1.17175302025964,2.80993862949812,2.25757601194206,1.75285730733137,1.16109431899053
1.00108643818776,1.00489909629841,1.00101670235753,1.00637635187488,1.01346767707166,1.01200072934054,1.01976477672711,1.00985703035735,1.00827302347876,1.00413200633552,1.0056628549261,1.0070056870431,1.00262033456514,1.00624601486631,1.00643448448739,1.00512564601538,1.01437538061127,1.00283051414474,1.00122743918051,1.015948648059,1.01048227141681,1.00164655173687,1.00723284707015,1.00301809012277,1.00095082988297,1.00670148242354,1.0028675721933,1.00317307526221,1.01029182783315,1.00486201163198,1.0169022187126,1.00618210064252,1.00278528275979,1.00078418892058,1.0063204521699,1.00039765699957,1.00182718470867,1.00134619322417,1.00883761706727,1.00269045622442,1.00885848235099,1.00922683721743,1.01502818083855,1.00101620964119
