Row,Km1_CO2,Km2_HCO3,Km2_PEP,Km6_CO2,Km6_O2,Km6_RuBP,Km7_PGA,Km10_DHAP,Km10_GAP,Km12_DHAP,Km12_E4P,Km14_GAP,Km15_GAP,Ki18_Pi,Km18_ATP,Km18_Ru5P,Km33_NADP,Ki57,Vm2y22,Vm3y22,Vm4y22,Vm5y22,Vm6y22,Vm7_8y22,Vm12y22,Jmaxy22,Vm33y22,Vm35Mc_OAAy22,KaRac,tao_ActRubisco,Perm_CO2,gm,BBslope,MRd,Vm2y23,Vm3y23,Vm4y23,Vm5y23,Vm6y23,Vm7_8y23,Vm12y23,Jmaxy23,Vm33y23,Vm35Mc_OAAy23
SSA_00138,5.40999649879942,0.0359277533466648,0.0671809313186609,0.0203294599985112,0.597418808568044,0.0136746318074943,3.55460093777858,0.308427573074132,0.0484018848544431,1.67633248351324,0.138100565416995,0.107967012579993,0.152873954474895,8.83018805728362,2.0141869829245,0.0177809191567848,0.0214963119896238,0.163030228123951,0.133635794190331,0.1923697791587,0.0883538606521369,0.0902354921031869,0.169353291372777,0.43899014027209,0.0540274598575319,0.419239614085646,0.144863632536545,0.066429892250883,14.2770336642742,215.839301906771,0.120273470470159,4.014408846839,2.76807076273464,0.667498141901337,0.0371576463093723,0.165956023292738,0.101130950889717,0.0606150653635368,0.01961109223254,0.401512526574588,0.0638090369152992,0.593274399806729,0.209537446853795,0.0957978005840134
SSA_00139,4.62907806149716,0.020091915204719,0.07160215513802,0.0112324796517189,0.17882313620274,0.0145023122870961,5.4020952218105,0.850883251865359,0.023240059647058,0.415402314739757,0.274300924295321,0.0613736162495581,0.0278993571645919,7.13735650050228,0.303078068593912,0.0482457037800849,0.0255631190963228,0.269742629006885,0.0651428842101571,0.0444902945475106,0.0228896905802104,0.0457225257889355,0.0672486656238496,0.408361067509904,0.139202571335299,0.474242095426363,0.191997725308547,0.0465207893783674,7.4418957270347,142.149425609966,0.0739400114650802,5.46443681051281,2.34085684939809,1.66635279680062,0.238517141496233,0.0794630547085087,0.0591715564946714,0.0617240390043173,0.0582788624589515,0.151432373213449,0.147673079920651,0.687545703935652,0.063252262462851,0.0606156353505191
SSA_00151,3.89804340306514,0.124061946159818,0.323536803442174,0.0343109444820042,0.112226149512553,0.0063817943672409,0.774705826329774,0.156966206097283,0.255732561387859,2.80324964352165,0.204583115863492,0.151892699694486,0.110488253682749,4.11821502389361,0.348558914638416,0.0165436981302034,0.0213721995544898,0.110198871620708,0.982913524679895,0.0311963379458073,0.0474405626925869,0.057155449892397,0.389701847663479,0.721660165980264,0.0615302787024399,2.34780134387566,0.0646518054963276,0.0226714975196001,46.7831221323669,181.541603632155,0.174803685283057,4.66763625139399,2.3038573158311,1.34385141201957,0.740485715824103,0.0476967634899826,0.0549203499057046,0.0588285857086986,0.0742741941273494,0.240682209746267,0.216094248028114,0.574367749893725,0.0706704391510603,0.0898610315559008
SSA_00156,5.50937510404916,0.0335335918835654,0.167033742466292,0.0161071184107473,0.159405562159271,0.0180058212629968,2.70968776621796,0.981337530664705,0.0361384041378264,0.425864518038552,0.0719717438440232,0.0321327710866617,0.0330965660248122,5.74543522821669,0.774081992812608,0.0686704509640461,0.0214632924373284,0.0997950700967352,0.0912740162745175,0.0417579498693728,0.0623130632098624,0.0993226581119828,0.0773311115439454,0.976376843154517,0.0480351333384516,0.891410196564673,0.108643331078941,0.0613322012814818,11.2650134109242,595.54858039221,0.0408983659086157,1.7700484608024,3.21424118991492,0.974545352211681,0.102514431415272,0.0948942256687379,0.0352513045310738,0.0520424840936787,0.0480409678750734,0.245768414308792,0.0240825543147491,1.59866493532132,0.434518198021647,0.0970928421349543
SSA_00160,4.08994422214927,0.0224294385816181,0.168698884687785,0.0195466601534797,0.0548544075517199,0.0136285999154131,3.58977993155871,0.241156018827438,0.0624795146851778,0.388074737748033,0.133868287399008,0.12332734336379,0.0878059917552381,8.09200035604271,0.399385254663054,0.0242240635978419,0.0150940001064506,0.374024770123461,0.0559687640759383,0.0336096990568394,0.0376659092988291,0.039585134165832,0.188045434061808,0.485924088215773,0.0469497461284651,0.814559807841225,0.15431389707506,0.0948316080839837,5.14380165267379,351.888596409801,0.279214610206867,1.7445360942997,2.74999792927328,1.88625202922837,0.14843327612789,0.293633985538373,0.043581256718286,0.067717877484546,0.0961788394534854,0.104108093158836,0.198277415861633,0.156784805496755,0.307636614487816,0.0929389448562741
SSA_00173,0.85081382184888,0.0321134678381288,0.148218047637893,0.0119851874984452,0.381255828293717,0.0356761883526407,4.6301673014129,1.1002586244117,0.31305703746774,0.0969078370028169,0.0909188906492596,0.267968410534951,0.361526897083744,3.4241203249031,1.27676419596497,0.104769578766695,0.0800660450867641,0.0639418207552741,0.060728221394503,0.0942985170752235,0.0446086146025262,0.0475278620863573,0.0726092792703275,0.691845499440036,0.129691076141172,0.687572886244291,0.141864869830352,0.0408120869362568,27.3500073507647,75.8440162715969,0.0225153729447272,7.12675903959283,3.57185755672866,1.63840511495845,0.062491722874477,0.0437637935506568,0.0440188441347193,0.0948603721521058,0.0276887072289687,0.262097423981648,0.10871088501368,0.271701236512155,0.269439748547153,0.668136016491367
SSA_00178,2.05441368370533,0.0189788755497544,0.173842444583282,0.0175248631267286,0.243541521512273,0.016090336845976,3.74918254442327,0.302904520236876,0.0348863993853389,0.486997262723202,0.388417771574184,0.118402678249793,0.109459980697203,3.71555326577982,0.100017909758297,0.0398996044526839,0.0237222943502808,0.0864140369303463,0.051863159807573,0.100430796441157,0.068376272031726,0.0560780648065614,0.0848651114964613,0.430110187761435,0.180559099124999,0.95380186364192,0.183474357730618,0.0535023622544369,7.04766489573684,190.766439565823,0.0399206686961843,3.1174366722628,3.92220001438643,1.09992307365206,0.0826809468614414,0.0191469793898077,0.119813408695183,0.127712291068849,0.037252943270156,0.170663176565846,0.123283249395654,0.279783555141409,0.0943265801591704,0.124764298862867
SSA_00179,2.97703564823895,0.0443390936121416,0.0646881592544086,0.0190806761844919,0.853867324169589,0.0561984679302377,5.007730422989,0.147697030824448,0.0737190234884846,0.490384761185883,0.0340753578586579,0.124342811391821,0.125368108972985,2.45002777628998,0.633183107393153,0.0659678963660769,0.0536804387499881,0.204478540503071,0.0482667127419031,0.0392155737471999,0.0682656892257668,0.0443067841438948,0.062289031317295,0.648024437732362,0.0237352052653749,2.18560398264584,0.672158287314428,0.0396796309810969,18.3149279393179,109.974012008076,0.0548439754573967,9.81125442981337,3.17641684758067,0.916060838874564,0.0608147721118771,0.113370481224031,0.125463105895489,0.0496866200910792,0.0388899326065353,0.205984836284506,0.079467755222703,0.208214048341407,0.495280926091163,0.0823218882404267
SSA_00186,0.985154402856738,0.0128510301361469,0.168865426885651,0.0354024647755984,0.208178639546293,0.00766531290106037,1.72950719104864,0.750300268800892,0.0312448989052307,0.29039686047232,0.0480795705014707,0.0862208496262077,0.0243711569414196,1.68872800546168,0.935791338296752,0.084088169529542,0.0148749238949859,0.0530740760740828,0.0488318863045894,0.0414602312954556,0.126420686187381,0.0927308292324391,0.0674210375827067,0.265420788689184,0.0468892751297867,1.06984475016385,0.141698277582206,0.204618962794969,5.95150160261908,251.492395631641,0.0410904732771486,0.51876783051037,4.59684231928725,1.53003413942547,0.120266759816912,0.191176389532016,0.101243127422945,0.0854340003423552,0.0384016601972397,0.248052376186265,0.0412615763207861,0.555096279397334,0.121620477415695,0.0566348811027608
SSA_00187,2.2937848001589,0.0161894947216178,0.18669148602151,0.00239745760718012,0.205979838971107,0.0112706160672097,1.88802862848989,0.13058901112643,0.0516271980120373,0.28216362252765,0.042089965381852,0.011663789454525,0.0481004900283143,2.22499208475066,0.786038959435001,0.0148078408152599,0.1220920389931,0.355330039484591,0.125949409424075,0.477402472677894,0.0294124995548356,0.0306255370865021,0.0344819819063227,0.226675261841577,0.388686978830708,0.282804373828527,0.0950615265161943,0.0432330534003919,20.7961320553525,252.651129148239,0.270400433409,0.596149187590029,3.07569160266725,1.54953213154462,0.233095181221057,0.250457053146693,0.0860533347333702,0.0599355108667274,0.116209370014406,0.355880291936294,0.029584925237699,0.251516571703542,0.311766776480618,0.020442666884772
SSA_00197,1.00932375350307,0.0311096194917704,0.438356717252316,0.018114325946143,0.264366179107287,0.070891877559854,8.9388400128815,0.45010801748891,0.0414094365173084,0.119021449223963,0.607618484129839,0.270195009687481,0.0189582444795738,10.0823580749332,0.35948908799622,0.0218469847862271,0.0155624442985907,0.124466435442616,0.210753981844157,0.0711440417880254,0.0488265880847733,0.102695953207271,0.0737625609391068,0.586755012451396,0.112200450889441,0.954372896886512,0.209736342571118,0.0373441542032507,8.45639064537264,303.598757012191,0.147481662819064,10.5704213881039,2.89089004590641,1.10226197666573,0.255613527474193,0.164367776358004,0.0668412790307993,0.133095316562837,0.0596110120314381,0.483755877965783,0.0324757384328623,0.215499293025607,0.061717883856709,0.0820025439120059
SSA_00204,1.82214329198067,0.0565986396643893,0.125213122946837,0.0101771972473327,0.23777129761967,0.0118214137091325,5.52641041570654,0.734947050257931,0.128003242682186,0.25108035146244,0.272232939910191,0.0935093209547467,0.093972805685369,2.91377991488195,0.17391059822844,0.0770026412773816,0.0328883178253569,0.0825708414167018,0.128703878748371,0.134314310349333,0.0735501645579219,0.0244384234847845,0.134108676803605,0.369533781864278,0.212635370751149,0.669052916007469,0.208813634990515,0.0543392208871449,15.6111553378255,197.413482451009,0.168202114490415,7.63872103707078,2.5821115320305,2.75235697932947,0.258001362257548,0.0578322894154217,0.161901128277995,0.0500007992480258,0.0293495626576867,1.10717062983224,0.134203158065811,0.494392160949657,0.63955345953734,0.05248844013656
SSA_00209,2.00087153482614,0.0170265954177833,0.0979712373213791,0.049706179837919,0.458098637822261,0.00344722765252646,1.5526723735561,0.956889233565818,0.0224610288630833,0.210888600070103,0.57190078653229,0.0446301355560436,0.0699521547271138,4.68024223075477,0.633546462590206,0.0504046421636262,0.0203745214330028,0.238557715431963,0.0371751046688047,0.040505142035818,0.0590327775523067,0.0267230353230001,0.0601183898100375,0.652432032972049,0.0674846899876098,0.6305052617591,0.73199623019043,0.0862948031836983,8.18995044250635,321.726666380387,0.046860633327131,10.3923816081548,2.33943399040765,1.56886308632075,0.0858727845022049,0.0592645480937785,0.148174476244579,0.0313854264777069,0.0538738017394897,0.309724509386663,0.0412588193100176,1.67370529321052,0.0714536493999355,0.0638786262744154
SSA_00216,3.62249773029684,0.0574831062725635,0.108699990091101,0.0113518235749299,0.500501768443683,0.0397210028203811,7.44807158390877,0.15294027860369,0.0409588286885967,1.26671996576468,0.0835381781819296,0.0251027175047963,0.113418745500908,16.791750913487,0.191893016430641,0.0355644420564518,0.00966975951434278,0.585734333411352,0.0567961161620549,0.0925336776214248,0.127899727465404,0.0253821880097219,0.065682047163527,1.26918033263633,0.120325693964839,0.956257000813523,0.252621005102146,0.167821015790774,9.98399631967442,246.324375345593,0.138896306997787,4.53165277930192,2.58581028486215,1.95172496807593,0.108922372400364,0.119133948952015,0.114182449357033,0.0272617258384158,0.0625743907196121,0.436509343639164,0.0615173749331712,0.36729284076367,0.254895508232423,0.0253628493119808
SSA_00222,4.85630302629896,0.0285910334866399,0.0658997086123315,0.00603638036274001,0.154075428267973,0.120211039005166,4.44338033967921,0.226014755567686,0.0135207526428206,0.287696740809414,0.140982430790943,0.0426832950712598,0.15467647373293,0.829521015450712,0.279942138839244,0.0133806379052596,0.0590674965383547,0.310568613692194,0.0504827417826771,0.050395771211766,0.121123399461126,0.0901362954131721,0.0576882052663899,0.955173184136412,0.149054962183927,0.449899912313022,0.261210639575568,0.0979689334944079,10.3830441293372,216.580707008189,0.0548335766050843,3.23067075779471,2.86455442824808,0.774904610198023,0.0576529606805478,0.0389907360972864,0.108779938577572,0.0444893417398004,0.0372681301743737,0.361620552242245,0.0628431582881869,0.557184093105627,0.24978366267732,0.100493634405513
SSA_00227,4.80262366944862,0.0116695122411917,0.0919063920911052,0.0143278695223398,0.320593947012221,0.0424770100460464,6.16219770291706,0.660703822526777,0.0083160702459985,0.107926074138077,0.124986236579042,0.101487774164589,0.0264985599947477,3.70713182056104,0.469443261665693,0.0541657024950289,0.0792603832517981,0.148992828123115,0.0431207411393992,0.083647153479446,0.0512246661476165,0.0510179114619219,0.0655397653600842,0.257217212208379,0.0482358861734713,0.717647915087537,0.141462741726742,0.0971688157009055,4.09615219525065,573.327263708391,0.0165116802128595,1.15765545905787,2.89051722000479,0.498055783155772,0.0768178984219672,0.0659852288054255,0.0802293216934249,0.0303527706868745,0.0232823711884772,0.534421072398874,0.0925265624559279,0.768248243074688,0.0968847516541949,0.202945861982337
SSA_00229,2.93812530397673,0.01884752796076,0.124528685420042,0.0121669308749808,0.377979448218319,0.0461476104472878,3.03500826824497,0.743259426422942,0.0256768046161561,0.559863541569067,0.448812844393467,0.0777086051397439,0.0933238637087868,3.79990695661468,0.42588073666237,0.031758926914699,0.0550260316784294,0.156960381063495,0.0453405670452817,0.0706023009201458,0.0914852038902257,0.0707345539316156,0.050971075591338,0.596156054835724,0.120435290511072,1.40049984741196,0.225901808990502,0.13048322393581,4.6474318407052,150.172129444051,0.0842212450612009,2.78285385561788,3.18427306042542,0.949892777998564,0.0832624699190054,0.0346343170230108,0.0584348312964799,0.0310557596058746,0.0338678260369709,0.761034400008889,0.149947650771921,0.478853180202422,0.555883472723581,0.0591083392487736
SSA_00235,5.14659313830677,0.10089015463241,0.0749062279249401,0.00961393483132457,0.066455804244642,0.0162840047065271,2.25049268122816,1.6818338886375,0.0167024913337703,0.673001256379608,0.378336771267229,0.110385620980531,0.116472513072074,13.7176796249854,0.151880501332787,0.0426860933773555,0.0172206755086413,0.0668970563646611,0.212034944941928,0.0425076975992415,0.0635466326148301,0.0709437584532011,0.0411465408993616,0.821227106228772,0.219860593987773,1.41350732684801,0.744054408949211,0.154992791938737,10.5479773364782,234.551333936866,0.093838709704201,2.18955859945762,4.05800344043869,0.694717352078138,0.236480166343811,0.0750928014776662,0.0872008759948737,0.0535021358941606,0.0461616020560899,1.14283801661741,0.0423401096083908,0.453733078063394,0.167528904179743,0.379838817759873
SSA_00238,3.82564216576077,0.0377456184404399,0.182133593991938,0.00961626410361014,0.268698313753795,0.0256419250086115,6.28828313238744,0.483510686475375,0.019647629436093,0.121513319814933,0.369255395089467,0.0400978838928382,0.0484554548607893,6.55076713947672,0.251116777928733,0.0428098773434987,0.0439474827260641,0.0933120643996997,0.148280353043509,0.076674197226013,0.0563146862027758,0.0585257208555274,0.0379458588744138,1.12758518015977,0.115564140756118,0.403551697008236,0.13807924636356,0.0968119534620016,5.13083236830318,205.489286786517,0.260733259807521,8.50022798461394,2.81484244547928,1.41411419315393,0.0740137507592881,0.0773933248213512,0.0804778214932146,0.0784096679686678,0.0283075773131576,0.218815280786671,0.100397580009219,0.252259700390194,0.0819507579333757,0.0851634057200147
SSA_00239,1.8331398145033,0.023464272288839,0.0764937515311106,0.0144782791357874,0.324669536706421,0.0111895784859239,12.970144578726,0.187222786855368,0.0402263490597691,0.164543774446942,0.0410518500155782,0.0174034654181743,0.0303622066312877,2.820194239566,0.772078516083232,0.0505561732979983,0.0460311734138797,0.0945677927697329,0.180718430938349,0.149649782483474,0.184406213730658,0.0334111773960917,0.0499704059303929,0.546391769187283,0.0260343232362385,1.20114220085926,0.102728336600595,0.0491226040484495,40.9911043514937,60.2893050104048,0.0362952481230417,0.372328280656697,3.72105470795753,1.48608726213688,0.868625240427081,0.0509276809729319,0.17806326455553,0.0355050510661193,0.126473898091535,0.233534478149651,0.0449846918392265,0.267416589531161,0.282694128555056,0.0742293174205551
SSA_00240,2.92523279966089,0.0311808334596463,0.102158817959699,0.00777664600272372,0.109245082201555,0.0334498710893244,9.99362363227014,0.248963829999676,0.028789455903324,0.544797199365737,0.218454816397049,0.16618893866786,0.0516054195321806,5.61031103112396,0.490521201007305,0.030247010986206,0.0332605709548003,0.0997049918168619,0.129497682084309,0.0522281265095616,0.0322525877336299,0.0638045823078799,0.0651225233875926,0.398986934368802,0.121686040651801,0.316428658556577,0.630857713998717,0.0693968537061431,7.96968521321378,258.481313894192,0.128838525846195,1.5394581029145,2.7373320197435,1.40071494378235,0.220137460078341,0.0736343405927675,0.0661384162694951,0.0690885432882713,0.0764886094124341,0.356578258152348,0.199213327666777,0.378360032197264,0.083468289992827,0.0411271289364759
SSA_00241,4.53789752039267,0.0332752950115668,0.185419671555259,0.0113706055043076,0.210930751286718,0.0284033604229349,3.10153878547784,0.192688326230338,0.0143213638554581,0.145834794071648,0.411587742547556,0.0785604044395442,0.0194864547935603,4.10175467119997,0.383128225990238,0.0478225970537433,0.0415902278046433,0.130835214436331,0.0650511780067493,0.0721452695642516,0.0709132005521518,0.0534477329222055,0.0633813753378386,0.56958010818072,0.194754688651563,0.550273485091336,0.100142775713278,0.0676459462811211,5.76301458404071,130.668033039602,0.0364905510959093,1.72662603758523,2.4862068476101,2.4924820744644,0.0963187654542076,0.0234821823489933,0.0853559661052142,0.0281945582262424,0.0798530483729063,0.247843817925418,0.200090110691592,0.299225391142461,0.136574015554539,0.064562295351165
SSA_00254,0.717891503570107,0.0232769165022817,0.120846371840607,0.0114716322015651,0.979223958006758,0.0368144040435982,10.9455829784224,0.0665821478853789,0.214518604669931,0.82994113257584,0.18858530407633,0.0831610415831359,0.104020289450045,4.94006152368582,1.07109872799097,0.0274123575080455,0.0262869004072548,0.0308796952723062,0.110929155354028,0.0363769743223787,0.078565446828638,0.14827411308472,0.110478377373112,0.311766066430178,0.155818124712787,1.3385969587806,0.0669524489197552,0.140084236179397,6.0699642130244,92.4391713572438,0.562013971255488,1.08867651492077,3.68435665751271,2.13758536159506,0.112698908000009,0.0262211473386969,0.0264303633602961,0.132177289075998,0.0629027480915495,0.376166509118973,0.091841087099639,0.418393392989977,0.124703159017039,0.0588548837479485
SSA_00262,2.84784478632935,0.0536177320531646,0.0911537246417763,0.05990759151409,0.307781307934484,0.00725396433371304,4.5622288774731,2.92172447427754,0.0345724808848744,0.118921388495703,0.283316713303526,0.029915734381051,0.0643356770460109,1.25797682297101,0.439862954604638,0.0373571165593993,0.0660678054866033,0.12449153539477,0.163447689571575,0.0490406779433,0.255153547597909,0.10982641819287,0.129911010605279,0.936945507467458,0.0280930439872238,0.944081940898687,0.20045234571593,0.0593662430286018,18.799322423673,36.5344408964595,0.0584701950668884,0.366060935999459,3.41147337757845,1.03951243199251,0.613428855083718,0.0886768508499426,0.100187121161449,0.0356710343356297,0.0721547165240806,0.399090932709958,0.13993157723327,0.274379789470466,0.0991325957957838,0.028581895916796
SSA_00271,1.65723145737514,0.0469725999416452,0.0921058064654961,0.0104455375768745,0.25917307908408,0.0381912688889452,3.04529803529574,1.21140216573533,0.0235230122784868,0.0979988765833096,0.300336226401122,0.0259697892130048,0.0493757916569401,7.77800385230658,0.321687406260849,0.0257798512488593,0.0580420143177372,0.180764014698462,0.146660781285158,0.0678428916034079,0.0326222986699124,0.126231647817405,0.0380123897929254,0.513493483740899,0.0835342760375504,0.976998622689425,0.272666897551582,0.0682512288972807,10.5568546217364,169.297750885758,0.18469964207089,6.79963061520188,2.01011153437917,1.38927940241565,0.0768217365556739,0.0696685284333872,0.0283103129926461,0.0797307503437292,0.0600844027113862,0.216620642209162,0.0843966598371756,0.241636225318245,0.163958922353246,0.0778266640685571
SSA_00275,1.63665253307197,0.0398212609325991,0.18291147644188,0.00813110746262912,0.136998314151659,0.0159774558549409,11.2293190200822,0.668672585676588,0.0501683209348231,2.1382798284354,0.416200290083522,0.0542303041959098,0.0411074372348294,17.0136732701956,0.403440110822789,0.0508670207824981,0.0176994197620952,0.0696041205479115,0.121031045896867,0.0976386824336281,0.0443881183398391,0.0985820629317187,0.0735111464920039,0.39643589589041,0.149377231318848,0.319568773386824,0.596688215214496,0.0305519456692021,6.77543814511175,103.17118077221,0.0895754426546073,1.94185314026288,3.41627531298232,1.95016071381072,0.116658107012481,0.242020863299613,0.0711977278183683,0.0285890549141864,0.0851836167728128,0.835032165273418,0.208634370347287,0.496615221828036,0.0995174959883001,0.119081622127296
SSA_00279,8.47563929634154,0.0274075520557134,0.0657088468717146,0.0201867168513639,0.114665131227685,0.034849922984427,3.09626214788051,0.7657254615914,0.0663715464641617,0.591886638387951,0.31412429904026,0.0369505396306697,0.176507872868467,3.75625284907336,0.65257577698211,0.0284686442530773,0.0248066410809667,0.103338928996538,0.107469508920449,0.0520026036500507,0.122424082919763,0.0547643204267088,0.0747482794255914,1.45151015732505,0.115427815423054,0.730305679352266,0.197455860674843,0.0467842820354206,3.52605809230403,110.659954406727,0.265194848064161,3.17247146693359,3.76178424610272,1.36574134297264,0.103670947360144,0.151864341771587,0.102668029403296,0.0445972184203906,0.061019043071687,0.253747844774941,0.076012318940042,0.326205490944055,0.102838900436896,0.124536204394864
SSA_00286,1.04132335506759,0.0328766811062402,0.282932087179196,0.0171297458108545,0.179524828842063,0.00609933672574187,20.1270251929263,1.62370599829829,0.0313469859793133,0.108310444251806,0.166961367459335,0.188327783922725,0.0342292378549938,2.912356645344,0.381113646873473,0.0943370619200841,0.0523023259796262,0.32400156934798,0.0979578585874004,0.03609305671343,0.101195368504515,0.0919088350905881,0.0761379066749112,0.778262901907154,0.0726184289191546,1.88905663403032,0.112840432879747,0.04209029356422,3.38991492480381,162.577807180552,0.0246599293571769,0.653296836022042,2.74612058965637,0.647392244442127,0.136256801309886,0.21293022373728,0.0549465885969488,0.102029312216333,0.028747175455392,0.749721455934918,0.0538865271070245,0.269036318290871,0.0899876965789084,0.0585014221245273
SSA_00299,2.21667938134153,0.0295903190667356,0.173841190682974,0.00879586188099018,0.158100773307648,0.0115084630615351,3.70913308459265,1.80469587483506,0.0433568757317825,0.29285792676025,0.135747657272683,0.0319260497697694,0.0302383829494094,5.2357888750795,0.417904808051453,0.241371729222701,0.0186951509547241,0.0742170735173868,0.058702134838889,0.0375509324023629,0.0862025099327968,0.0323147889934537,0.224355932160214,0.439523856419894,0.12421675738708,0.352611627565158,0.318916252796793,0.0469437246669863,3.5924537258255,287.229150595105,0.0323505303200132,13.5884949421468,3.7521244204478,1.14721769138111,0.0586423292564227,0.0664733544085976,0.185092645398937,0.0298173066755165,0.0356835706424758,0.47434532952144,0.126775831801608,0.336135132213468,0.0808472964291674,0.140077702193592
SSA_00304,2.86205664795272,0.00990368744932586,0.0486853059334129,0.00359471092912878,0.403284472281571,0.0267525390342049,2.82495023743942,0.618604005688022,0.0141523525470598,0.315763251441021,0.310549966420465,0.0997274905133377,0.176968411018934,3.26464771020152,0.420122493985781,0.0288898284882892,0.0297874555235301,0.208057379805601,0.175656168437079,0.069556526624096,0.0412753593891684,0.165362700020562,0.0417969336329659,0.299256964876624,0.0848538089767639,0.562279382333408,0.282870134847036,0.126800093524486,2.9563570245307,114.3358826955,0.0465373307723404,0.315815145016332,2.96215437072902,2.27979078523265,0.0532760702294999,0.097300765922547,0.167575913038087,0.192895419346884,0.0312052436233659,0.389384684433464,0.0956955263789346,0.369527181952854,0.291896027134823,0.25675137396589
SSA_00312,4.49726868679131,0.0847620276063668,0.106106139421735,0.0149806440970788,0.290520780281892,0.011816090031885,1.59220884188086,0.440278698303584,0.146895548079015,0.131813023333272,0.235617344684285,0.11699194423493,0.054402462645117,5.62215035009205,0.760856344187437,0.099667096594594,0.0380939065552514,0.0500074441829961,0.159447337092814,0.0504793129977471,0.0598332696433568,0.103636752236201,0.158336699764826,0.262859889674423,0.0445365379318577,0.540446363279313,0.169442540056203,0.0270391408935158,7.80140602359638,99.5894605174913,0.145575251101359,2.68389227058234,4.92006972597669,1.46843317061156,0.187156199036141,0.101081163953136,0.0730674672226433,0.0466716417287533,0.0547028990252157,0.726459670886601,0.0644757135064186,0.331269385974917,0.186900036781853,0.0842304098147426
SSA_00359,0.752867640042328,0.0311421541922304,0.0711771154322709,0.0253413965872159,0.0798072396370653,0.00928549655771362,0.903711674448298,0.55914745370163,0.0214714078037245,1.00175198618409,0.133834976727413,0.411107711832654,0.0262680827538415,7.35059369278322,0.387570851903656,0.0259061623406796,0.025200328352359,0.0890306075369488,0.147503542536763,0.0487635081017453,0.0289564407551268,0.0662404163245482,0.117633607295831,0.697348901034943,0.0748296099053874,1.68840240930249,0.12337019839384,0.0804916014597736,10.2996339263834,99.6260312977919,0.099890470683925,0.303627786579668,3.95371877119007,1.29843356439368,0.142689497861526,0.183476602040668,0.0394115678249293,0.066494047144034,0.117248650776337,0.34768055355424,0.140521366230858,0.217222228222105,0.240004732474059,0.0627092668380805
SSA_00367,2.81510741342183,0.0788683639316042,0.0527363128693066,0.0248351309136189,0.291524440527782,0.0070776054912209,4.45528224580404,0.223088330515672,0.0612852413602752,0.997313679121604,0.0965533927728724,0.167850967843024,0.0746472412532798,8.42022712642528,0.429052206422501,0.0215008764550042,0.0760044646010066,0.0933670819715581,0.156670634670801,0.0714213693476015,0.0610763882173877,0.0740731735815638,0.0693162097610051,0.414307063528391,0.0805116561468817,0.764560914655058,0.448195284952158,0.0289366880403692,17.6413941170246,141.010533813309,0.0277076901109038,5.12396514406367,3.63507532985723,2.09509979338655,0.0462250793499135,0.106375643802658,0.0140796462297339,0.0171962716687587,0.0836313794071323,0.528388242197302,0.0339842435234667,0.99078527838197,0.768667890574193,0.114772513572863
